player_name,position,team,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,GW,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,strength_overall_away,strength_overall_home,season
Jacob Ramsey,MID,Aston Villa,Watford,1,False,2021-08-14,3,2,45,0,0,0,1,0,0,0,0,0,0,0,2,0.6,12.1,5.0,1.8,45,0,22121,0,0,1,1120,1110,1160,1130,1180,1130,2021
Jaden Philogene-Bidace,MID,Aston Villa,Watford,0,False,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,1298,0,0,1,1120,1110,1160,1130,1180,1130,2021
Jed Steer,GK,Aston Villa,Watford,0,False,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,71768,0,0,1,1120,1110,1160,1130,1180,1130,2021
John McGinn,MID,Aston Villa,Watford,7,False,2021-08-14,3,2,90,1,0,0,3,0,0,0,0,0,0,0,28,40.4,2.1,13.0,5.6,60,0,60533,0,0,1,1120,1110,1160,1130,1180,1130,2021
Keinan Davis,FWD,Aston Villa,Watford,0,False,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,169789,0,0,1,1120,1110,1160,1130,1180,1130,2021
Kortney Hause,DEF,Aston Villa,Watford,0,False,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,8179,0,0,1,1120,1110,1160,1130,1180,1130,2021
Leon Bailey,MID,Aston Villa,Watford,4,False,2021-08-14,3,2,30,0,1,0,1,0,0,0,0,0,0,0,14,20.0,14.8,21.0,5.6,65,0,171733,0,0,1,1120,1110,1160,1130,1180,1130,2021
Mahmoud Ahmed Ibrahim Hassan,MID,Aston Villa,Watford,0,False,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,612,0,0,1,1120,1110,1160,1130,1180,1130,2021
Marvelous Nakamba,MID,Aston Villa,Watford,2,False,2021-08-14,3,2,90,0,0,0,3,0,0,0,0,0,0,0,13,6.4,6.5,0.0,1.3,45,0,7728,0,0,1,1120,1110,1160,1130,1180,1130,2021
Matthew Cash,DEF,Aston Villa,Watford,1,False,2021-08-14,3,2,90,0,0,0,3,0,0,0,0,0,0,0,21,14.8,13.7,1.0,3.0,50,0,126813,0,0,1,1120,1110,1160,1130,1180,1130,2021
Matt Targett,DEF,Aston Villa,Watford,0,False,2021-08-14,3,2,45,0,0,0,2,0,0,0,0,0,0,0,4,3.0,14.8,0.0,1.8,50,0,675492,0,0,1,1120,1110,1160,1130,1180,1130,2021
Mbwana Ally Samatta,FWD,Aston Villa,Watford,0,False,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,129,0,0,1,1120,1110,1160,1130,1180,1130,2021
Morgan Sanson,MID,Aston Villa,Watford,0,False,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,947,0,0,1,1120,1110,1160,1130,1180,1130,2021
Ollie Watkins,FWD,Aston Villa,Watford,0,False,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,75,0,312088,0,0,1,1120,1110,1160,1130,1180,1130,2021
Tyrone Mings,DEF,Aston Villa,Watford,0,False,2021-08-14,3,2,90,0,0,0,3,0,0,0,1,0,0,0,12,15.6,0.8,0.0,1.6,50,0,572675,0,0,1,1120,1110,1160,1130,1180,1130,2021
Wesley Moraes,FWD,Aston Villa,Watford,0,False,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,16681,0,0,1,1120,1110,1160,1130,1180,1130,2021
Adam Masina,DEF,Watford,Aston Villa,1,True,2021-08-14,3,2,90,0,0,0,2,0,0,0,0,0,0,0,8,7.2,0.3,0.0,0.8,45,0,7697,0,0,1,1060,1040,1060,1060,1060,1050,2021
Adedapo Awokoya-Mebude,FWD,Watford,Aston Villa,0,True,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,20264,0,0,1,1060,1040,1060,1060,1060,1050,2021
Andre Gray,FWD,Watford,Aston Villa,0,True,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,19046,0,0,1,1060,1040,1060,1060,1060,1050,2021
Ashley Fletcher,FWD,Watford,Aston Villa,0,True,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,17050,0,0,1,1060,1040,1060,1060,1060,1050,2021
Ayotomiwa Dele-Bashiru,MID,Watford,Aston Villa,0,True,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,4092,0,0,1,1060,1040,1060,1060,1060,1050,2021
Ben Foster,GK,Watford,Aston Villa,0,True,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,1859663,0,0,1,1060,1040,1060,1060,1060,1050,2021
Ben Wilmot,DEF,Watford,Aston Villa,0,True,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,64,0,0,1,1060,1040,1060,1060,1060,1050,2021
Christian Kabasele,DEF,Watford,Aston Villa,1,True,2021-08-14,3,2,90,0,0,0,2,0,0,0,0,0,0,0,12,20.2,0.1,4.0,2.4,45,0,6905,0,0,1,1060,1040,1060,1060,1060,1050,2021
Craig Cathcart,DEF,Watford,Aston Villa,1,True,2021-08-14,3,2,90,0,0,0,2,0,0,0,0,0,0,0,6,11.8,0.8,0.0,1.3,45,0,10383,0,0,1,1060,1040,1060,1060,1060,1050,2021
Daniel Bachmann,GK,Watford,Aston Villa,1,True,2021-08-14,3,2,90,0,0,0,2,0,0,0,0,0,0,0,9,2.8,0.0,0.0,0.3,45,0,149145,0,0,1,1060,1040,1060,1060,1060,1050,2021
Danny Rose,DEF,Watford,Aston Villa,0,True,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,47198,0,0,1,1060,1040,1060,1060,1060,1050,2021
Dan Gosling,MID,Watford,Aston Villa,1,True,2021-08-14,3,2,21,0,0,0,2,0,0,0,0,0,0,0,3,2.6,0.3,0.0,0.3,50,0,4874,0,0,1,1060,1040,1060,1060,1060,1050,2021
Domingos Quina,MID,Watford,Aston Villa,0,True,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,6842,0,0,1,1060,1040,1060,1060,1060,1050,2021
Emmanuel Dennis,FWD,Watford,Aston Villa,12,True,2021-08-14,3,2,65,1,1,1,0,0,0,0,0,0,0,3,44,62.2,33.4,87.0,18.3,50,0,25528,0,0,1,1060,1040,1060,1060,1060,1050,2021
Francisco Femenía Far,DEF,Watford,Aston Villa,0,True,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,15648,0,0,1,1060,1040,1060,1060,1060,1050,2021
Francisco Sierralta,DEF,Watford,Aston Villa,0,True,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,13068,0,0,1,1060,1040,1060,1060,1060,1050,2021
Imrân Louza,MID,Watford,Aston Villa,0,True,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,2882,0,0,1,1060,1040,1060,1060,1060,1050,2021
Isaac Success Ajayi,FWD,Watford,Aston Villa,0,True,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,38535,0,0,1,1060,1040,1060,1060,1060,1050,2021
Ismaila Sarr,MID,Watford,Aston Villa,9,True,2021-08-14,3,2,90,1,0,0,2,0,0,0,0,0,0,2,30,48.4,46.1,44.0,13.9,60,0,192715,0,0,1,1060,1040,1060,1060,1060,1050,2021
Jeremy Ngakia,DEF,Watford,Aston Villa,0,True,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,4345,0,0,1,1060,1040,1060,1060,1060,1050,2021
Joseph Hungbo,MID,Watford,Aston Villa,0,True,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,3366,0,0,1,1060,1040,1060,1060,1060,1050,2021
Joshua King,FWD,Watford,Aston Villa,0,True,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,21981,0,0,1,1060,1040,1060,1060,1060,1050,2021
João Pedro Junqueira de Jesus,FWD,Watford,Aston Villa,0,True,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,16092,0,0,1,1060,1040,1060,1060,1060,1050,2021
Juan Camilo Hernández Suárez,FWD,Watford,Aston Villa,6,True,2021-08-14,3,2,24,1,0,0,2,0,0,0,0,0,0,1,29,36.2,0.3,26.0,6.3,50,0,22290,0,0,1,1060,1040,1060,1060,1060,1050,2021
Juraj Kucka,MID,Watford,Aston Villa,2,True,2021-08-14,3,2,68,0,0,1,0,0,0,0,1,0,0,0,3,8.2,0.8,2.0,1.1,55,0,2737,0,0,1,1060,1040,1060,1060,1060,1050,2021
Ken Sema,MID,Watford,Aston Villa,1,True,2021-08-14,3,2,90,0,0,0,2,0,0,0,1,0,0,0,4,8.0,25.2,4.0,3.7,55,0,4107,0,0,1,1060,1040,1060,1060,1060,1050,2021
Kwadwo Baah,MID,Watford,Aston Villa,0,True,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,6634,0,0,1,1060,1040,1060,1060,1060,1050,2021
Marc Navarro,DEF,Watford,Aston Villa,0,True,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,53117,0,0,1,1060,1040,1060,1060,1060,1050,2021
Matthew Pollock,DEF,Watford,Aston Villa,0,True,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,58021,0,0,1,1060,1040,1060,1060,1060,1050,2021
Nathaniel Chalobah,MID,Watford,Aston Villa,0,True,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,1795,0,0,1,1060,1040,1060,1060,1060,1050,2021
Oghenekaro Peter Etebo,MID,Watford,Aston Villa,1,True,2021-08-14,3,2,90,0,0,0,2,0,0,0,1,0,0,0,16,18.0,11.6,0.0,3.0,45,0,12764,0,0,1,1060,1040,1060,1060,1060,1050,2021
Philip Zinckernagel,MID,Watford,Aston Villa,0,True,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,744,0,0,1,1060,1040,1060,1060,1060,1050,2021
Stipe Perica,FWD,Watford,Aston Villa,0,True,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,305769,0,0,1,1060,1040,1060,1060,1060,1050,2021
Tom Cleverley,MID,Watford,Aston Villa,5,True,2021-08-14,3,2,78,0,1,0,1,0,0,0,0,0,0,0,17,22.8,12.0,2.0,3.7,50,0,6655,0,0,1,1060,1040,1060,1060,1060,1050,2021
Troy Deeney,FWD,Watford,Aston Villa,1,True,2021-08-14,3,2,11,0,0,0,1,0,0,0,0,0,0,0,3,2.0,0.3,0.0,0.2,55,0,225411,0,0,1,1060,1040,1060,1060,1060,1050,2021
William Troost-Ekong,DEF,Watford,Aston Villa,1,True,2021-08-14,3,2,90,0,0,0,2,0,0,0,0,0,0,0,11,7.8,0.0,0.0,0.8,45,0,7659,0,0,1,1060,1040,1060,1060,1060,1050,2021
Will Hughes,MID,Watford,Aston Villa,0,True,2021-08-14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,5046,0,0,1,1060,1040,1060,1060,1060,1050,2021
Aaron Wan-Bissaka,DEF,Man Utd,Leeds,2,True,2021-08-14,5,1,90,0,0,0,1,0,0,0,0,0,0,0,8,4.8,2.3,2.0,0.9,55,0,704348,0,0,1,1190,1160,1310,1250,1320,1280,2021
Alex Nicolao Telles,DEF,Man Utd,Leeds,0,True,2021-08-14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,1436,0,0,1,1190,1160,1310,1250,1320,1280,2021
Andreas Pereira,MID,Man Utd,Leeds,0,True,2021-08-14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,1693,0,0,1,1190,1160,1310,1250,1320,1280,2021
Anthony Elanga,MID,Man Utd,Leeds,0,True,2021-08-14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,1515,0,0,1,1190,1160,1310,1250,1320,1280,2021
Anthony Martial,FWD,Man Utd,Leeds,1,True,2021-08-14,5,1,15,0,0,0,0,0,0,0,0,0,0,0,5,2.4,1.2,0.0,0.4,80,0,130051,0,0,1,1190,1160,1310,1250,1320,1280,2021
Brandon Williams,DEF,Man Utd,Leeds,0,True,2021-08-14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,135410,0,0,1,1190,1160,1310,1250,1320,1280,2021
Bruno Miguel Borges Fernandes,MID,Man Utd,Leeds,20,True,2021-08-14,5,1,90,3,0,0,1,0,0,0,0,0,0,3,61,106.2,35.9,59.0,20.1,120,0,3381004,0,0,1,1190,1160,1310,1250,1320,1280,2021
Daniel James,MID,Man Utd,Leeds,2,True,2021-08-14,5,1,74,0,0,0,1,0,0,0,0,0,0,0,3,8.6,12.8,43.0,6.4,60,0,9452,0,0,1,1190,1160,1310,1250,1320,1280,2021
David de Gea,GK,Man Utd,Leeds,2,True,2021-08-14,5,1,90,0,0,0,1,0,0,0,0,0,2,0,16,13.2,0.0,0.0,1.3,50,0,173508,0,0,1,1190,1160,1310,1250,1320,1280,2021
Dean Henderson,GK,Man Utd,Leeds,0,True,2021-08-14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,117077,0,0,1,1190,1160,1310,1250,1320,1280,2021
Donny van de Beek,MID,Man Utd,Leeds,0,True,2021-08-14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,10131,0,0,1,1190,1160,1310,1250,1320,1280,2021
Edinson Cavani,FWD,Man Utd,Leeds,0,True,2021-08-14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,85,0,556860,0,0,1,1190,1160,1310,1250,1320,1280,2021
Eric Bailly,DEF,Man Utd,Leeds,0,True,2021-08-14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,9363,0,0,1,1190,1160,1310,1250,1320,1280,2021
Frederico Rodrigues de Paula Santos,MID,Man Utd,Leeds,7,True,2021-08-14,5,1,90,1,0,0,1,0,0,0,0,0,0,0,25,37.8,7.2,17.0,6.2,50,0,13665,0,0,1,1190,1160,1310,1250,1320,1280,2021
Harry Maguire,DEF,Man Utd,Leeds,2,True,2021-08-14,5,1,90,0,0,0,1,0,0,0,0,0,0,0,12,10.0,0.9,4.0,1.5,55,0,842854,0,0,1,1190,1160,1310,1250,1320,1280,2021
Jadon Sancho,MID,Man Utd,Leeds,1,True,2021-08-14,5,1,15,0,0,0,0,0,0,0,0,0,0,0,3,1.0,5.8,0.0,0.7,95,0,683763,0,0,1,1190,1160,1310,1250,1320,1280,2021
Jesse Lingard,MID,Man Utd,Leeds,0,True,2021-08-14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,0,150273,0,0,1,1190,1160,1310,1250,1320,1280,2021
José Diogo Dalot Teixeira,DEF,Man Utd,Leeds,0,True,2021-08-14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,4750,0,0,1,1190,1160,1310,1250,1320,1280,2021
Juan Mata,MID,Man Utd,Leeds,0,True,2021-08-14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,3734,0,0,1,1190,1160,1310,1250,1320,1280,2021
Luke Shaw,DEF,Man Utd,Leeds,1,True,2021-08-14,5,1,90,0,0,0,1,0,0,0,1,0,0,0,5,6.2,28.7,6.0,4.1,55,0,3743944,0,0,1,1190,1160,1310,1250,1320,1280,2021
Marcus Rashford,MID,Man Utd,Leeds,0,True,2021-08-14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,95,0,21167,0,0,1,1190,1160,1310,1250,1320,1280,2021
Mason Greenwood,MID,Man Utd,Leeds,8,True,2021-08-14,5,1,90,1,0,0,1,0,0,0,0,0,0,1,28,41.2,23.7,27.0,9.2,75,0,506276,0,0,1,1190,1160,1310,1250,1320,1280,2021
Nemanja Matic,MID,Man Utd,Leeds,1,True,2021-08-14,5,1,21,0,0,0,0,0,0,0,0,0,0,0,4,6.6,1.7,0.0,0.8,45,0,14969,0,0,1,1190,1160,1310,1250,1320,1280,2021
Paul Pogba,MID,Man Utd,Leeds,16,True,2021-08-14,5,1,74,0,4,0,1,0,0,0,0,0,0,2,46,74.8,60.0,15.0,15.0,75,0,214089,0,0,1,1190,1160,1310,1250,1320,1280,2021
Scott McTominay,MID,Man Utd,Leeds,2,True,2021-08-14,5,1,68,0,0,0,1,0,0,0,0,0,0,0,14,15.6,12.4,20.0,4.8,55,0,36489,0,0,1,1190,1160,1310,1250,1320,1280,2021
Tom Heaton,GK,Man Utd,Leeds,0,True,2021-08-14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,25705,0,0,1,1190,1160,1310,1250,1320,1280,2021
Victor Lindelöf,DEF,Man Utd,Leeds,5,True,2021-08-14,5,1,90,0,1,0,1,0,0,0,0,0,0,0,23,30.2,13.4,0.0,4.4,50,0,38513,0,0,1,1190,1160,1310,1250,1320,1280,2021
Adam Forshaw,MID,Leeds,Man Utd,0,False,2021-08-14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0,1,1070,1060,1130,1100,1130,1090,2021
Crysencio Summerville,MID,Leeds,Man Utd,0,False,2021-08-14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0,1,1070,1060,1130,1100,1130,1090,2021
Diego Llorente,DEF,Leeds,Man Utd,0,False,2021-08-14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,8101,0,0,1,1070,1060,1130,1100,1130,1090,2021
Francisco Casilla Cortés,GK,Leeds,Man Utd,0,False,2021-08-14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,881,0,0,1,1070,1060,1130,1100,1130,1090,2021
Héctor Junior Firpo Adames,DEF,Leeds,Man Utd,-1,False,2021-08-14,5,1,45,0,0,0,4,0,0,0,0,0,0,0,4,3.8,0.8,0.0,0.5,50,0,61450,0,0,1,1070,1060,1130,1100,1130,1090,2021
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,Man Utd,1,False,2021-08-14,5,1,21,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.4,1.0,0.0,55,0,14333,0,0,1,1070,1060,1130,1100,1130,1090,2021
Ian Carlo Poveda-Ocampo,MID,Leeds,Man Utd,0,False,2021-08-14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,5955,0,0,1,1070,1060,1130,1100,1130,1090,2021
Illan Meslier,GK,Leeds,Man Utd,1,False,2021-08-14,5,1,90,0,0,0,5,0,0,0,0,0,3,0,17,21.6,0.0,0.0,2.2,50,0,281639,0,0,1,1070,1060,1130,1100,1130,1090,2021
Jack Harrison,MID,Leeds,Man Utd,2,False,2021-08-14,5,1,68,0,0,0,5,0,0,0,0,0,0,0,8,10.2,21.1,7.0,3.8,60,0,330990,0,0,1,1070,1060,1130,1100,1130,1090,2021
Jamie Shackleton,MID,Leeds,Man Utd,0,False,2021-08-14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,4409,0,0,1,1070,1060,1130,1100,1130,1090,2021
Kalvin Phillips,MID,Leeds,Man Utd,0,False,2021-08-14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,161941,0,0,1,1070,1060,1130,1100,1130,1090,2021
Kristoffer Klaesson,GK,Leeds,Man Utd,0,False,2021-08-14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,9800,0,0,1,1070,1060,1130,1100,1130,1090,2021
Liam Cooper,DEF,Leeds,Man Utd,-1,False,2021-08-14,5,1,90,0,0,0,5,0,0,0,1,0,0,0,10,25.4,10.5,2.0,3.8,45,0,21528,0,0,1,1070,1060,1130,1100,1130,1090,2021
Luke Ayling,DEF,Leeds,Man Utd,6,False,2021-08-14,5,1,90,1,0,0,5,0,0,0,0,0,0,0,23,52.4,4.8,13.0,7.0,45,0,787277,0,0,1,1070,1060,1130,1100,1130,1090,2021
Mateusz Klich,MID,Leeds,Man Utd,2,False,2021-08-14,5,1,90,0,0,0,5,0,0,0,0,0,0,0,7,5.8,5.2,10.0,2.1,55,0,31003,0,0,1,1070,1060,1130,1100,1130,1090,2021
Pablo Hernández Domínguez,MID,Leeds,Man Utd,0,False,2021-08-14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,392,0,0,1,1070,1060,1130,1100,1130,1090,2021
Pascal Struijk,DEF,Leeds,Man Utd,0,False,2021-08-14,5,1,90,0,0,0,5,0,0,0,0,0,0,0,15,16.4,0.0,0.0,1.6,45,0,29507,0,0,1,1070,1060,1130,1100,1130,1090,2021
Patrick Bamford,FWD,Leeds,Man Utd,2,False,2021-08-14,5,1,76,0,0,0,5,0,0,0,0,0,0,0,0,0.0,10.8,8.0,1.8,80,0,1258401,0,0,1,1070,1060,1130,1100,1130,1090,2021
Raphael Dias Belloli,MID,Leeds,Man Utd,1,False,2021-08-14,5,1,90,0,0,0,5,0,0,0,1,0,0,0,9,11.6,19.4,16.0,4.7,65,0,1238151,0,0,1,1070,1060,1130,1100,1130,1090,2021
Robin Koch,DEF,Leeds,Man Utd,0,False,2021-08-14,5,1,90,0,0,0,5,0,0,0,0,0,0,0,14,14.4,0.3,0.0,1.5,45,0,21640,0,0,1,1070,1060,1130,1100,1130,1090,2021
Rodrigo Moreno,FWD,Leeds,Man Utd,1,False,2021-08-14,5,1,45,0,0,0,1,0,0,0,0,0,0,0,7,3.6,1.3,0.0,0.5,65,0,112933,0,0,1,1070,1060,1130,1100,1130,1090,2021
Sam Greenwood,FWD,Leeds,Man Utd,0,False,2021-08-14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0,1,1070,1060,1130,1100,1130,1090,2021
Stuart Dallas,MID,Leeds,Man Utd,5,False,2021-08-14,5,1,90,0,1,0,5,0,0,0,0,0,0,0,25,29.6,13.1,0.0,4.3,55,0,1045606,0,0,1,1070,1060,1130,1100,1130,1090,2021
Tyler Roberts,MID,Leeds,Man Utd,1,False,2021-08-14,5,1,13,0,0,0,0,0,0,0,0,0,0,0,7,4.4,14.3,3.0,2.2,50,0,4628,0,0,1,1070,1060,1130,1100,1130,1090,2021
Abdoulaye Doucouré,MID,Everton,Southampton,8,True,2021-08-14,3,1,90,1,0,0,1,0,0,0,1,0,0,2,31,41.8,4.6,37.0,8.3,55,0,19357,0,0,1,1140,1120,1210,1150,1230,1190,2021
Alex Iwobi,MID,Everton,Southampton,4,True,2021-08-14,3,1,20,0,1,0,0,0,0,0,0,0,0,0,7,20.6,11.0,23.0,5.5,60,0,12093,0,0,1,1140,1120,1210,1150,1230,1190,2021
Allan Marques Loureiro,MID,Everton,Southampton,2,True,2021-08-14,3,1,90,0,0,0,1,0,0,0,0,0,0,0,6,11.4,2.0,7.0,2.0,45,0,78248,0,0,1,1140,1120,1210,1150,1230,1190,2021
Andros Townsend,MID,Everton,Southampton,5,True,2021-08-14,3,1,69,0,1,0,1,0,0,0,0,0,0,0,21,30.8,40.5,0.0,7.1,55,0,47331,0,0,1,1140,1120,1210,1150,1230,1190,2021
André Filipe Tavares Gomes,MID,Everton,Southampton,0,True,2021-08-14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,10273,0,0,1,1140,1120,1210,1150,1230,1190,2021
Anthony Gordon,MID,Everton,Southampton,1,True,2021-08-14,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.5,0.0,0.1,45,0,2025,0,0,1,1140,1120,1210,1150,1230,1190,2021
Asmir Begović,GK,Everton,Southampton,0,True,2021-08-14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,153135,0,0,1,1140,1120,1210,1150,1230,1190,2021
Ben Godfrey,DEF,Everton,Southampton,0,True,2021-08-14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,73737,0,0,1,1140,1120,1210,1150,1230,1190,2021
Bernard Anício Caldeira Duarte,MID,Everton,Southampton,0,True,2021-08-14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,471,0,0,1,1140,1120,1210,1150,1230,1190,2021
Demarai Gray,MID,Everton,Southampton,2,True,2021-08-14,3,1,82,0,0,0,1,0,0,0,0,0,0,0,10,10.8,16.8,2.0,3.0,55,0,27308,0,0,1,1140,1120,1210,1150,1230,1190,2021
Dominic Calvert-Lewin,FWD,Everton,Southampton,7,True,2021-08-14,3,1,90,1,0,0,1,0,0,0,0,0,0,1,26,34.2,2.3,83.0,12.0,80,0,686033,0,0,1,1140,1120,1210,1150,1230,1190,2021
Fabian Delph,MID,Everton,Southampton,0,True,2021-08-14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,12377,0,0,1,1140,1120,1210,1150,1230,1190,2021
Gylfi Sigurdsson,MID,Everton,Southampton,0,True,2021-08-14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,0,144120,0,0,1,1140,1120,1210,1150,1230,1190,2021
James Rodríguez,MID,Everton,Southampton,0,True,2021-08-14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,0,139782,0,0,1,1140,1120,1210,1150,1230,1190,2021
Jarrad Branthwaite,DEF,Everton,Southampton,0,True,2021-08-14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,1,1140,1120,1210,1150,1230,1190,2021
