player_name,position_x,team,assists_x,bonus,bps,clean_sheets,creativity,FPL_ID,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,team_a,team_a_difficulty,team_h,team_h_difficulty,id_x,name,short_name,strength,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,strength_overall_away,strength_overall_home,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,date,id_y,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup 
João Filipe Iria Santos Moutinho,MID,Wolverhampton Wanderers,1,1,26,0,36.6,415,209,2,0,8.9,35.8,2020-01-01,90,Watford,0,0,0,0,21,0,394632,1,2,17.0,6,-9723,21391,31114,54,False,0,21,Wolverhampton Wanderers,3,Watford,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,2,0.09777723997831343,90,MC,Watford,Wolverhampton Wanderers,2,1,2020-01-01,11852,2019,385541,0.07803209871053696,1,3,0,0.09777723997831343,0.5017039775848389,0.4027860462665558
Pedro Lomba Neto,MID,Wolverhampton Wanderers,0,0,23,0,13.1,528,209,2,1,6.6,35.8,2020-01-01,65,Watford,0,0,0,0,21,0,4010,1,2,17.0,6,877,1151,274,50,False,1,21,Wolverhampton Wanderers,3,Watford,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,1,2,0.06205647438764573,70,FWL,Watford,Wolverhampton Wanderers,2,1,2020-01-01,11852,2019,385544,0.01237680483609438,0,1,1,0.06205647438764573,0.11129474639892578,0.036861468106508255
Romain Saïss,DEF,Wolverhampton Wanderers,0,0,22,0,3.2,407,209,2,0,2.5,22.2,2020-01-01,90,Watford,0,0,0,0,21,0,55311,1,2,0.0,1,19089,22945,3856,44,False,0,21,Wolverhampton Wanderers,3,Watford,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,90,DC,Watford,Wolverhampton Wanderers,2,1,2020-01-01,11852,2019,385535,0.0,0,0,0,0.0,0.4520243406295776,0.4520243406295776
Rui Pedro dos Santos Patrício,GK,Wolverhampton Wanderers,0,0,11,0,0.0,411,209,2,0,1.2,11.6,2020-01-01,90,Watford,0,0,0,0,21,1,775087,1,2,0.0,1,6537,29102,22565,52,False,0,21,Wolverhampton Wanderers,3,Watford,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,90,GK,Watford,Wolverhampton Wanderers,2,1,2020-01-01,11852,2019,385534,0.0,0,0,0,0.0,0.05831553041934968,0.05831553041934968
Rúben Diogo da Silva Neves,MID,Wolverhampton Wanderers,0,0,9,0,3.1,414,209,0,0,2.6,5.6,2020-01-01,36,Watford,0,0,0,0,21,0,354166,1,2,17.0,1,-3555,7427,10982,53,False,0,21,Wolverhampton Wanderers,3,Watford,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,3,0.06256511062383653,32,Sub,Watford,Wolverhampton Wanderers,2,1,2020-01-01,11852,2019,385545,0.0,0,0,0,0.06256511062383653,0.42319974303245533,0.3937087953090668
João Filipe Iria Santos Moutinho,MID,Wolverhampton Wanderers,1,1,24,0,26.4,415,220,1,0,5.4,27.4,2020-01-11,90,Newcastle,0,0,0,0,22,0,407903,1,1,0.0,6,10429,32832,22403,54,True,0,22,Newcastle,3,Wolverhampton Wanderers,2,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,90,MC,Wolverhampton Wanderers,Newcastle United,1,1,2020-01-11,11853,2019,385801,0.028191808611154563,0,2,0,0.0,0.6091919541358948,0.5981384515762329
Pedro Lomba Neto,MID,Wolverhampton Wanderers,0,0,7,0,6.3,528,220,1,0,5.7,5.2,2020-01-11,84,Newcastle,0,0,0,0,22,0,7673,1,1,45.0,2,3353,4354,1001,50,True,0,22,Newcastle,3,Wolverhampton Wanderers,2,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,1,0.3062858879566193,90,FWL,Wolverhampton Wanderers,Newcastle United,1,1,2020-01-11,11853,2019,385804,0.0,0,0,0,0.3062858879566193,0.9044243097305298,0.5981384515762329
Romain Saïss,DEF,Wolverhampton Wanderers,0,0,12,0,1.3,407,220,1,0,2.5,23.6,2020-01-11,90,Newcastle,0,0,0,0,22,0,65472,1,1,0.0,2,9729,15643,5914,44,True,0,22,Newcastle,3,Wolverhampton Wanderers,2,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,90,DC,Wolverhampton Wanderers,Newcastle United,1,1,2020-01-11,11853,2019,385796,0.0,0,0,0,0.0,0.5981384515762329,0.5981384515762329
Rui Pedro dos Santos Patrício,GK,Wolverhampton Wanderers,0,0,7,0,0.0,411,220,1,0,0.2,1.8,2020-01-11,90,Newcastle,0,0,0,0,22,0,766518,1,1,0.0,2,-10767,20326,31093,52,True,0,22,Newcastle,3,Wolverhampton Wanderers,2,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,90,GK,Wolverhampton Wanderers,Newcastle United,1,1,2020-01-11,11853,2019,385794,0.0,0,0,0,0.0,0.0,0.0
Rúben Diogo da Silva Neves,MID,Wolverhampton Wanderers,0,0,9,0,3.8,414,220,1,0,1.2,5.6,2020-01-11,90,Newcastle,0,0,0,0,22,0,347419,1,1,3.0,2,-7613,5844,13457,53,True,0,22,Newcastle,3,Wolverhampton Wanderers,2,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,3,0.04620573297142983,90,MC,Wolverhampton Wanderers,Newcastle United,1,1,2020-01-11,11853,2019,385800,0.0,0,0,0,0.04620573297142983,0.9154778122901917,0.9044243097305298
João Filipe Iria Santos Moutinho,MID,Wolverhampton Wanderers,0,0,13,0,17.8,415,228,2,0,2.3,4.8,2020-01-18,90,Southampton,0,0,0,0,23,0,421043,3,2,0.0,2,11508,30825,19317,54,False,0,23,Wolverhampton Wanderers,2,Southampton,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,90,MC,Southampton,Wolverhampton Wanderers,2,3,2020-01-18,11870,2019,386111,0.02852267399430275,0,1,0,0.0,0.3526207506656647,0.3526207506656647
Pedro Lomba Neto,MID,Wolverhampton Wanderers,0,0,26,0,19.4,528,228,2,1,7.4,36.2,2020-01-18,85,Southampton,0,0,0,0,23,0,9110,3,2,18.0,7,1273,2480,1207,50,False,0,23,Wolverhampton Wanderers,2,Southampton,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,1,2,0.3528415560722351,87,FWR,Southampton,Wolverhampton Wanderers,2,3,2020-01-18,11870,2019,386112,0.5550569891929626,0,1,1,0.3528415560722351,0.9078985452651978,0.0
Romain Saïss,DEF,Wolverhampton Wanderers,0,0,10,0,0.3,407,228,2,0,1.4,13.8,2020-01-18,90,Southampton,0,0,0,0,23,0,60751,3,2,0.0,1,-4776,2869,7645,44,False,0,23,Wolverhampton Wanderers,2,Southampton,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,90,DC,Southampton,Wolverhampton Wanderers,2,3,2020-01-18,11870,2019,386106,0.0,0,0,0,0.0,0.0,0.0
Rui Pedro dos Santos Patrício,GK,Wolverhampton Wanderers,0,0,15,0,0.0,411,228,2,0,2.3,23.2,2020-01-18,90,Southampton,0,0,0,0,23,3,731632,3,2,0.0,2,-34992,5199,40191,52,False,0,23,Wolverhampton Wanderers,2,Southampton,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,90,GK,Southampton,Wolverhampton Wanderers,2,3,2020-01-18,11870,2019,386104,0.0,0,0,0,0.0,0.0,0.0
Rúben Diogo da Silva Neves,MID,Wolverhampton Wanderers,0,0,11,0,0.6,414,228,2,0,0.7,6.8,2020-01-18,90,Southampton,0,0,0,0,23,0,341911,3,2,0.0,1,-6188,4790,10978,52,False,1,23,Wolverhampton Wanderers,2,Southampton,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,90,MC,Southampton,Wolverhampton Wanderers,2,3,2020-01-18,11870,2019,386110,0.0,0,0,0,0.0,0.0,0.0
João Filipe Iria Santos Moutinho,MID,Wolverhampton Wanderers,0,0,9,0,17.3,415,237,2,0,2.0,2.4,2020-01-23,86,Liverpool,0,0,0,0,24,0,396091,2,1,0.0,2,-21889,10144,32033,54,True,0,24,Liverpool,3,Wolverhampton Wanderers,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,89,MC,Wolverhampton Wanderers,Liverpool,1,2,2020-01-23,11874,2019,386531,0.14334724843502045,0,1,0,0.0,0.0,0.0
Pedro Lomba Neto,MID,Wolverhampton Wanderers,0,0,8,0,7.9,528,237,1,0,3.5,3.2,2020-01-23,76,Liverpool,0,0,0,0,24,0,13093,2,1,24.0,2,3785,5051,1266,50,True,0,24,Liverpool,3,Wolverhampton Wanderers,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,1,0.1053861603140831,79,AMC,Wolverhampton Wanderers,Liverpool,1,2,2020-01-23,11874,2019,386533,0.0,0,0,0,0.1053861603140831,0.4716304242610931,0.36624425649642944
Romain Saïss,DEF,Wolverhampton Wanderers,0,0,16,0,20.6,407,237,2,0,5.1,30.0,2020-01-23,90,Liverpool,0,0,0,0,24,0,52842,2,1,0.0,1,-7123,1142,8265,44,True,0,24,Liverpool,3,Wolverhampton Wanderers,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,90,DC,Wolverhampton Wanderers,Liverpool,1,2,2020-01-23,11874,2019,386527,0.08086957782506943,0,2,0,0.0,0.9516717791557312,0.9223840832710266
Rui Pedro dos Santos Patrício,GK,Wolverhampton Wanderers,0,0,17,0,0.0,411,237,2,0,3.6,35.6,2020-01-23,90,Liverpool,0,0,0,0,24,4,681385,2,1,0.0,2,-45052,1888,46940,51,True,0,24,Liverpool,3,Wolverhampton Wanderers,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,90,GK,Wolverhampton Wanderers,Liverpool,1,2,2020-01-23,11874,2019,386525,0.0,0,0,0,0.0,0.8686730265617371,0.8686730265617371
Rúben Diogo da Silva Neves,MID,Wolverhampton Wanderers,0,0,20,0,16.7,414,237,2,0,3.6,19.4,2020-01-23,90,Liverpool,0,0,0,0,24,0,334751,2,1,0.0,2,-7124,2259,9383,52,True,0,24,Liverpool,3,Wolverhampton Wanderers,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,90,MC,Wolverhampton Wanderers,Liverpool,1,2,2020-01-23,11874,2019,386530,0.2353252172470093,0,1,0,0.0,0.7841636538505554,0.7841636538505554
Daniel Castelo Podence,MID,Wolverhampton Wanderers,0,0,7,0,15.1,619,246,0,0,4.0,6.4,2020-02-01,14,Manchester United,0,0,0,0,25,0,547,0,0,18.0,1,514,571,57,55,False,0,25,Wolverhampton Wanderers,4,Manchester United,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,1,0.11271605640649796,12,Sub,Manchester United,Wolverhampton Wanderers,0,0,2020-02-01,11888,2019,386795,0.3155226707458496,0,1,0,0.11271605640649796,0.42823871970176697,0.3155226707458496
João Filipe Iria Santos Moutinho,MID,Wolverhampton Wanderers,0,0,23,1,57.7,415,246,0,0,8.6,27.0,2020-02-01,90,Manchester United,0,0,0,0,25,0,387018,0,0,1.0,2,-13483,13333,26816,54,False,1,25,Wolverhampton Wanderers,4,Manchester United,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,1,0.021941008046269417,90,MC,Manchester United,Wolverhampton Wanderers,0,0,2020-02-01,11888,2019,386790,0.4619983732700348,0,4,0,0.021941008046269417,0.1850035935640335,0.16306258738040924
Pedro Lomba Neto,MID,Wolverhampton Wanderers,0,0,1,0,11.0,528,246,0,0,1.8,2.6,2020-02-01,20,Manchester United,0,0,0,0,25,0,15920,0,0,4.0,1,2631,4809,2178,50,False,0,25,Wolverhampton Wanderers,4,Manchester United,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,18,Sub,Manchester United,Wolverhampton Wanderers,0,0,2020-02-01,11888,2019,386796,0.11271605640649796,0,1,0,0.0,0.42823871970176697,0.3155226707458496
Romain Saïss,DEF,Wolverhampton Wanderers,0,0,22,1,0.1,407,246,0,0,6.2,18.0,2020-02-01,90,Manchester United,0,0,0,0,25,0,51197,0,0,44.0,6,-2824,1836,4660,44,False,0,25,Wolverhampton Wanderers,4,Manchester United,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,4,0.5365163087844849,90,DC,Manchester United,Wolverhampton Wanderers,0,0,2020-02-01,11888,2019,386785,0.0,0,0,0,0.5365163087844849,0.05603310838341713,0.05603310838341713
Rui Pedro dos Santos Patrício,GK,Wolverhampton Wanderers,0,1,30,1,0.0,411,246,0,0,2.6,25.8,2020-02-01,90,Manchester United,0,0,0,0,25,5,657470,0,0,0.0,8,-30968,4259,35227,51,False,0,25,Wolverhampton Wanderers,4,Manchester United,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,90,GK,Manchester United,Wolverhampton Wanderers,0,0,2020-02-01,11888,2019,386783,0.0,0,0,0,0.0,0.05603310838341713,0.05603310838341713
Rúben Diogo da Silva Neves,MID,Wolverhampton Wanderers,0,0,16,1,5.3,414,246,0,0,2.5,18.8,2020-02-01,90,Manchester United,0,0,0,0,25,0,330343,0,0,1.0,2,-5466,3280,8746,52,False,1,25,Wolverhampton Wanderers,4,Manchester United,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,1,0.048961158841848366,90,MC,Manchester United,Wolverhampton Wanderers,0,0,2020-02-01,11888,2019,386789,0.0,0,0,0,0.048961158841848366,0.4999929666519165,0.4999929666519165
Daniel Castelo Podence,MID,Wolverhampton Wanderers,0,0,0,0,0.3,619,260,0,0,0.0,0.0,2020-02-14,12,Leicester,0,0,0,0,26,0,1845,0,0,0.0,1,1208,1416,208,55,True,0,26,Leicester,3,Wolverhampton Wanderers,3,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,9,Sub,Wolverhampton Wanderers,Leicester,0,0,2020-02-14,11902,2019,386943,0.0,0,0,0,0.0,0.04867246001958847,0.04867246001958847
João Filipe Iria Santos Moutinho,MID,Wolverhampton Wanderers,0,0,10,0,42.8,415,260,0,0,5.6,11.8,2020-02-14,9,Leicester,0,0,0,0,26,0,384077,0,0,1.0,1,-4275,13154,17429,54,True,0,26,Leicester,3,Wolverhampton Wanderers,3,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,1,0.024167997762560844,6,Sub,Wolverhampton Wanderers,Leicester,0,0,2020-02-14,11902,2019,386944,0.32800501585006714,0,3,0,0.024167997762560844,0.17256055772304535,0.14839255809783936
Pedro Lomba Neto,MID,Wolverhampton Wanderers,0,0,7,1,37.0,528,260,0,0,5.1,8.4,2020-02-14,63,Leicester,0,0,0,0,26,0,15532,0,0,6.0,3,-443,1657,2100,50,True,0,26,Leicester,3,Wolverhampton Wanderers,3,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,1,0.058834947645664215,67,AMC,Wolverhampton Wanderers,Leicester,0,0,2020-02-14,11902,2019,386941,0.09765513986349106,0,3,0,0.058834947645664215,0.058834947645664215,0.0
Romain Saïss,DEF,Wolverhampton Wanderers,0,0,23,1,0.9,407,260,0,0,2.3,9.8,2020-02-14,90,Leicester,0,0,0,0,26,0,54323,0,0,12.0,6,2827,5277,2450,44,True,0,26,Leicester,3,Wolverhampton Wanderers,3,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,1,0.09801681339740753,90,DC,Wolverhampton Wanderers,Leicester,0,0,2020-02-14,11902,2019,386934,0.0,0,0,0,0.09801681339740753,0.04867246001958847,0.04867246001958847
Rui Pedro dos Santos Patrício,GK,Wolverhampton Wanderers,0,3,29,1,0.0,411,260,0,0,2.1,20.8,2020-02-14,90,Leicester,0,0,0,0,26,3,648116,0,0,0.0,10,-11097,4414,15511,51,True,0,26,Leicester,3,Wolverhampton Wanderers,3,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,90,GK,Wolverhampton Wanderers,Leicester,0,0,2020-02-14,11902,2019,386932,0.0,0,0,0,0.0,0.07284045964479446,0.07284045964479446
Rúben Diogo da Silva Neves,MID,Wolverhampton Wanderers,0,0,11,1,6.0,414,260,0,0,2.5,10.6,2020-02-14,80,Leicester,0,0,0,0,26,0,329130,0,0,8.0,2,-1844,3231,5075,52,True,1,26,Leicester,3,Wolverhampton Wanderers,3,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,1,0.05855191871523858,84,MC,Wolverhampton Wanderers,Leicester,0,0,2020-02-14,11902,2019,386939,0.0,0,0,0,0.05855191871523858,0.33098241686820984,0.33098241686820984
João Filipe Iria Santos Moutinho,MID,Wolverhampton Wanderers,0,0,11,1,19.8,415,270,0,0,3.2,12.2,2020-02-23,90,Norwich,0,0,0,0,27,0,377753,0,3,0.0,3,-7559,13791,21350,54,True,0,27,Norwich,3,Wolverhampton Wanderers,2,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,90,MC,Wolverhampton Wanderers,Norwich,3,0,2020-02-23,11912,2019,387325,0.1198694184422493,0,1,0,0.0,0.8580354452133179,0.8580354452133179
Pedro Lomba Neto,MID,Wolverhampton Wanderers,0,0,0,0,1.6,528,270,0,0,0.4,0.0,2020-02-23,26,Norwich,0,0,0,0,27,0,16632,0,3,2.0,1,950,2801,1851,50,True,0,27,Norwich,3,Wolverhampton Wanderers,2,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,24,Sub,Wolverhampton Wanderers,Norwich,3,0,2020-02-23,11912,2019,387328,0.0,0,0,0,0.0,0.07565722614526749,0.07565722614526749
Romain Saïss,DEF,Wolverhampton Wanderers,1,2,37,1,10.3,407,270,0,0,4.6,31.6,2020-02-23,90,Norwich,0,0,0,0,27,0,89615,0,3,4.0,11,34463,37497,3034,44,True,0,27,Norwich,3,Wolverhampton Wanderers,2,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,1,0.05836191028356553,90,DC,Wolverhampton Wanderers,Norwich,3,0,2020-02-23,11912,2019,387319,0.6893314123153687,1,1,0,0.05836191028356553,0.7959426045417786,0.7959426045417786
Rui Pedro dos Santos Patrício,GK,Wolverhampton Wanderers,0,0,29,1,0.0,411,270,0,0,3.0,29.6,2020-02-23,90,Norwich,0,0,0,0,27,4,672789,0,3,0.0,7,21264,29394,8130,51,True,0,27,Norwich,3,Wolverhampton Wanderers,2,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,90,GK,Wolverhampton Wanderers,Norwich,3,0,2020-02-23,11912,2019,387317,0.0,0,0,0,0.0,0.0,0.0
Rúben Diogo da Silva Neves,MID,Wolverhampton Wanderers,0,0,18,1,0.8,414,270,0,0,4.6,22.8,2020-02-23,90,Norwich,0,0,0,0,27,0,331180,0,3,22.0,3,1387,6669,5282,52,True,0,27,Norwich,3,Wolverhampton Wanderers,2,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,3,0.21817626059055328,90,MC,Wolverhampton Wanderers,Norwich,3,0,2020-02-23,11912,2019,387324,0.0,0,0,0,0.21817626059055328,0.8519423604011536,0.8336476683616638
Daniel Castelo Podence,MID,Wolverhampton Wanderers,0,0,3,0,0.0,619,278,0,0,0.0,0.0,2020-03-01,1,Tottenham,0,0,0,0,28,0,1470,3,2,0.0,1,-318,147,465,53,False,0,28,Wolverhampton Wanderers,4,Tottenham,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,1,Sub,Tottenham,Wolverhampton Wanderers,2,3,2020-03-01,11920,2019,387615,0.0,0,0,0,0.0,0.0,0.0
João Filipe Iria Santos Moutinho,MID,Wolverhampton Wanderers,0,0,20,0,65.4,415,278,2,0,8.7,21.4,2020-03-01,90,Tottenham,0,0,0,0,28,0,375040,3,2,0.0,2,-2625,12674,15299,54,False,0,28,Wolverhampton Wanderers,4,Tottenham,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,90,MC,Tottenham,Wolverhampton Wanderers,2,3,2020-03-01,11920,2019,387610,0.436867356300354,0,4,0,0.0,0.09697945415973663,0.09697945415973663
Pedro Lomba Neto,MID,Wolverhampton Wanderers,0,0,1,0,11.1,528,278,0,0,1.5,3.6,2020-03-01,16,Tottenham,0,0,0,0,28,0,15239,3,2,0.0,1,-1180,1293,2473,50,False,0,28,Wolverhampton Wanderers,4,Tottenham,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,14,Sub,Tottenham,Wolverhampton Wanderers,2,3,2020-03-01,11920,2019,387616,0.15558159351348874,0,1,0,0.0,0.15558159351348874,0.0
Romain Saïss,DEF,Wolverhampton Wanderers,0,0,13,0,0.3,407,278,2,0,4.1,32.2,2020-03-01,90,Tottenham,0,0,0,0,28,0,192733,3,2,8.0,1,91387,96416,5029,45,False,0,28,Wolverhampton Wanderers,4,Tottenham,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,1,0.0450429804623127,90,DC,Tottenham,Wolverhampton Wanderers,2,3,2020-03-01,11920,2019,387605,0.0,0,0,0,0.0450429804623127,0.03150344267487526,0.03150344267487526
Rui Pedro dos Santos Patrício,GK,Wolverhampton Wanderers,0,0,15,0,0.0,411,278,2,0,2.6,26.2,2020-03-01,90,Tottenham,0,0,0,0,28,3,688834,3,2,0.0,2,15281,24914,9633,51,False,0,28,Wolverhampton Wanderers,4,Tottenham,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,90,GK,Tottenham,Wolverhampton Wanderers,2,3,2020-03-01,11920,2019,387603,0.0,0,0,0,0.0,0.03150344267487526,0.03150344267487526
Rúben Diogo da Silva Neves,MID,Wolverhampton Wanderers,0,0,12,0,21.8,414,278,2,0,3.1,9.4,2020-03-01,90,Tottenham,0,0,0,0,28,0,333516,3,2,0.0,2,1645,6187,4542,52,False,0,28,Wolverhampton Wanderers,4,Tottenham,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,90,MC,Tottenham,Wolverhampton Wanderers,2,3,2020-03-01,11920,2019,387609,0.04350005090236664,0,2,0,0.0,0.3016003370285034,0.25810030102729803
Daniel Castelo Podence,MID,Wolverhampton Wanderers,0,0,4,0,12.1,619,290,0,0,3.7,2.6,2020-03-07,16,Brighton,0,0,0,0,29,0,1292,0,0,22.0,1,-233,138,371,52,True,0,29,Brighton,3,Wolverhampton Wanderers,2,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,1,0.1343972384929657,14,Sub,Wolverhampton Wanderers,Brighton,0,0,2020-03-07,11931,2019,387736,0.07735837250947952,0,1,0,0.1343972384929657,0.3058915138244629,0.09413589537143707
João Filipe Iria Santos Moutinho,MID,Wolverhampton Wanderers,0,0,17,1,6.3,415,290,0,0,1.9,11.6,2020-03-07,90,Brighton,0,0,0,0,29,0,385132,0,0,1.0,3,8117,26433,18316,54,True,0,29,Brighton,3,Wolverhampton Wanderers,2,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,1,0.011214084923267365,90,MC,Wolverhampton Wanderers,Brighton,0,0,2020-03-07,11931,2019,387733,0.0,0,0,0,0.011214084923267365,0.2542817294597626,0.2430676519870758
Romain Saïss,DEF,Wolverhampton Wanderers,0,3,30,1,0.4,407,290,0,0,1.4,13.8,2020-03-07,90,Brighton,0,0,0,0,29,0,245666,0,0,0.0,8,58252,71697,13445,45,True,1,29,Brighton,3,Wolverhampton Wanderers,2,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,90,DC,Wolverhampton Wanderers,Brighton,0,0,2020-03-07,11931,2019,387727,0.0,0,0,0,0.0,0.2430676519870758,0.2430676519870758
Rui Pedro dos Santos Patrício,GK,Wolverhampton Wanderers,0,0,22,1,0.0,411,290,0,0,0.6,6.4,2020-03-07,90,Brighton,0,0,0,0,29,1,724566,0,0,0.0,6,32489,46761,14272,51,True,0,29,Brighton,3,Wolverhampton Wanderers,2,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,0,0.0,90,GK,Wolverhampton Wanderers,Brighton,0,0,2020-03-07,11931,2019,387725,0.0,0,0,0,0.0,0.09413589537143707,0.09413589537143707
Rúben Diogo da Silva Neves,MID,Wolverhampton Wanderers,0,0,15,1,12.8,414,290,0,0,3.0,6.8,2020-03-07,63,Brighton,0,0,0,0,29,0,339097,0,0,10.0,3,4934,10279,5345,52,True,0,29,Brighton,3,Wolverhampton Wanderers,2,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,3,0.1187918186187744,66,MC,Wolverhampton Wanderers,Brighton,0,0,2020-03-07,11931,2019,387732,0.07956109941005708,0,1,0,0.1187918186187744,0.2128874361515045,0.014534513466060163
João Filipe Iria Santos Moutinho,MID,Wolverhampton Wanderers,0,0,9,1,22.2,415,300,0,0,4.0,6.8,2020-06-20,90,West Ham,0,0,0,0,39,0,370668,2,0,11.0,2,-15983,32754,48737,54,False,1,30,Wolverhampton Wanderers,2,West Ham,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,2,0.048281092196702964,90,MC,West Ham,Wolverhampton Wanderers,0,2,2020-06-20,11934,2019,401384,0.017626337707042694,0,1,0,0.048281092196702964,0.9362058639526368,0.9185795187950134
Pedro Lomba Neto,MID,Wolverhampton Wanderers,0,0,23,0,1.6,528,300,0,1,5.4,35.8,2020-06-20,26,West Ham,0,0,0,0,39,0,12504,2,0,17.0,6,-1734,1817,3551,50,False,0,30,Wolverhampton Wanderers,2,West Ham,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,1,1,0.09925763309001924,25,Sub,West Ham,Wolverhampton Wanderers,0,2,2020-06-20,11934,2019,401387,0.0,0,0,1,0.09925763309001924,0.8113523125648499,0.7120946645736694
Romain Saïss,DEF,Wolverhampton Wanderers,0,1,29,1,0.9,407,300,0,0,3.3,23.2,2020-06-20,90,West Ham,0,0,0,0,39,0,291833,2,0,9.0,7,20708,118739,98031,46,False,0,30,Wolverhampton Wanderers,2,West Ham,4,20,Wolverhampton Wanderers,WOL,4,1230,1180,1200,1200,1190,1230,0,1,0.008880426175892353,90,DC,West Ham,Wolverhampton Wanderers,0,2,2020-06-20,11934,2019,401378,0.0,0,0,0,0.008880426175892353,0.8952470421791077,0.8863666653633118
