player_name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,GW,team_a,team_a_difficulty,team_h,team_h_difficulty,id,name,short_name,strength,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,strength_overall_away,strength_overall_home
Mateo Kovacic,MID,Chelsea,107,354,Arsenal,0,True,2021-05-12,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-320,21218,38,358,35,Arsenal,4,Chelsea,3,5,Chelsea,CHE,4,1300,1260,1310,1250,1280,1250
N'Golo Kanté,MID,Chelsea,113,354,Arsenal,0,True,2021-05-12,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,4684,197795,5884,1200,35,Arsenal,4,Chelsea,3,5,Chelsea,CHE,4,1300,1260,1310,1250,1280,1250
Olivier Giroud,FWD,Chelsea,103,354,Arsenal,1,True,2021-05-12,0,1,35,25,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,1.0,22.0,2.0,67,-1570,95688,578,2148,35,Arsenal,4,Chelsea,3,5,Chelsea,CHE,4,1300,1260,1310,1250,1280,1250
Reece James,DEF,Chelsea,123,354,Arsenal,2,True,2021-05-12,0,1,35,90,0,0,0,1,0,0,0,0,0,0,0,17,13.2,48.4,2.0,6.4,51,5069,578424,21206,16137,35,Arsenal,4,Chelsea,3,5,Chelsea,CHE,4,1300,1260,1310,1250,1280,1250
Tammy Abraham,FWD,Chelsea,118,354,Arsenal,0,True,2021-05-12,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,71,-940,164389,677,1617,35,Arsenal,4,Chelsea,3,5,Chelsea,CHE,4,1300,1260,1310,1250,1280,1250
Thiago Thiago,DEF,Chelsea,490,354,Arsenal,2,True,2021-05-12,0,1,35,90,0,0,0,1,0,0,0,0,0,0,0,18,19.0,3.3,20.0,4.2,56,9312,223122,12560,3248,35,Arsenal,4,Chelsea,3,5,Chelsea,CHE,4,1300,1260,1310,1250,1280,1250
Timo Werner,FWD,Chelsea,117,354,Arsenal,0,True,2021-05-12,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,92,8611,885295,24138,15527,35,Arsenal,4,Chelsea,3,5,Chelsea,CHE,4,1300,1260,1310,1250,1280,1250
Valentino Livramento,DEF,Chelsea,698,354,Arsenal,0,True,2021-05-12,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,35,Arsenal,4,Chelsea,3,5,Chelsea,CHE,4,1300,1260,1310,1250,1280,1250
Willy Caballero,GK,Chelsea,101,354,Arsenal,0,True,2021-05-12,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-29,15811,26,55,35,Arsenal,4,Chelsea,3,5,Chelsea,CHE,4,1300,1260,1310,1250,1280,1250
Aaron Cresswell,DEF,West Ham,435,175,West Brom,2,True,2021-01-19,2,1,19,90,0,0,0,1,0,0,0,0,0,0,0,14,25.0,43.0,0.0,6.8,54,286229,1432683,317337,31108,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Ademipo Odubeko,FWD,West Ham,638,175,West Brom,0,True,2021-01-19,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Albian Ajeti,FWD,West Ham,447,175,West Brom,0,True,2021-01-19,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,6,548,9,3,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Andriy Yarmolenko,MID,West Ham,436,175,West Brom,4,True,2021-01-19,2,1,19,28,0,1,0,0,0,0,0,0,0,0,0,15,21.2,12.3,19.0,5.3,55,51,5852,172,121,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Angelo Ogbonna,DEF,West Ham,432,175,West Brom,2,True,2021-01-19,2,1,19,90,0,0,0,1,0,0,0,0,0,0,0,15,14.6,0.3,0.0,1.5,50,72281,293737,88790,16509,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Arthur Masuaku,DEF,West Ham,442,175,West Brom,0,True,2021-01-19,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-4040,41525,33,4073,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Ben Johnson,DEF,West Ham,452,175,West Brom,0,True,2021-01-19,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-4250,254856,17675,21925,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Craig Dawson,DEF,West Ham,576,175,West Brom,2,True,2021-01-19,2,1,19,90,0,0,0,1,0,0,0,0,0,0,0,12,7.4,0.9,4.0,1.2,45,19502,27713,21494,1992,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Darren Randolph,GK,West Ham,430,175,West Brom,0,True,2021-01-19,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,9392,30769,13139,3747,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
David Martin,GK,West Ham,429,175,West Brom,0,True,2021-01-19,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-23356,526425,4965,28321,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Declan Rice,MID,West Ham,448,175,West Brom,2,True,2021-01-19,2,1,19,90,0,0,0,1,0,0,0,0,0,0,0,11,10.0,8.1,21.0,3.9,48,9159,210727,18623,9464,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Fabián Balbuena,DEF,West Ham,443,175,West Brom,0,True,2021-01-19,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-44221,103782,7268,51489,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Felipe Anderson Pereira Gomes,MID,West Ham,440,175,West Brom,0,True,2021-01-19,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,61,-24,9398,4,28,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Frederik Alves,DEF,West Ham,637,175,West Brom,0,True,2021-01-19,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Issa Diop,DEF,West Ham,451,175,West Brom,0,True,2021-01-19,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-844,35207,334,1178,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Jack Wilshere,MID,West Ham,434,175,West Brom,0,True,2021-01-19,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-10,3897,11,21,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Jarrod Bowen,MID,West Ham,445,175,West Brom,7,True,2021-01-19,2,1,19,90,1,0,0,1,0,0,0,0,0,0,0,20,38.8,2.7,39.0,8.1,63,2196,268223,33048,30852,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Jordan Hugill,FWD,West Ham,444,175,West Brom,0,True,2021-01-19,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-6,507,2,8,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Lukasz Fabianski,GK,West Ham,431,175,West Brom,2,True,2021-01-19,2,1,19,90,0,0,0,1,0,0,0,0,0,2,0,13,11.4,0.0,0.0,1.1,51,4895,329251,47389,42494,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Manuel Lanzini,MID,West Ham,439,175,West Brom,2,True,2021-01-19,2,1,19,61,0,0,0,1,0,0,0,0,0,0,0,4,3.8,14.7,38.0,5.7,64,383,7919,736,353,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Mark Noble,MID,West Ham,427,175,West Brom,1,True,2021-01-19,2,1,19,6,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,46,-416,30242,522,938,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Michail Antonio,FWD,West Ham,437,175,West Brom,9,True,2021-01-19,2,1,19,83,1,0,0,1,0,0,0,0,0,0,3,39,40.6,25.7,24.0,9.0,63,496242,729174,513920,17678,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Pablo Fornals,MID,West Ham,450,175,West Brom,1,True,2021-01-19,2,1,19,28,0,0,0,0,0,0,0,0,0,0,0,3,2.6,12.1,0.0,1.5,61,1447,67560,6508,5061,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Roberto Jimenez Gago,GK,West Ham,433,175,West Brom,0,True,2021-01-19,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,811,9,9,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Ryan Fredericks,DEF,West Ham,438,175,West Brom,0,True,2021-01-19,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,22,17669,1266,1244,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Saïd Benrahma,MID,West Ham,587,175,West Brom,2,True,2021-01-19,2,1,19,61,0,0,0,1,0,0,0,0,0,0,0,16,12.4,12.2,27.0,5.2,60,1108,16599,2749,1641,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Sébastien Haller,FWD,West Ham,441,175,West Brom,0,True,2021-01-19,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,61,-8226,23692,32,8258,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Tomas Soucek,MID,West Ham,449,175,West Brom,2,True,2021-01-19,2,1,19,90,0,0,0,1,0,0,0,0,0,0,0,9,12.6,16.1,4.0,3.3,53,502120,1623913,533016,30896,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Vladimir Coufal,DEF,West Ham,558,175,West Brom,6,True,2021-01-19,2,1,19,90,0,1,0,1,0,0,0,0,0,0,1,23,29.4,28.1,10.0,6.8,47,161435,598646,183981,22546,19,West Brom,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230
Allan Saint-Maximin,MID,Newcastle,338,179,Arsenal,0,False,2021-01-18,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-5066,195641,217,5283,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Andy Carroll,FWD,Newcastle,320,179,Arsenal,2,False,2021-01-18,3,0,19,68,0,0,0,2,0,0,0,0,0,0,0,6,0.0,13.3,5.0,1.8,52,1031,33584,5233,4202,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Callum Wilson,FWD,Newcastle,506,179,Arsenal,2,False,2021-01-18,3,0,19,90,0,0,0,3,0,0,0,0,0,0,0,7,10.6,12.2,18.0,4.1,66,74530,1599004,274169,199639,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Christian Atsu,MID,Newcastle,330,179,Arsenal,0,False,2021-01-18,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-13,2353,2,15,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Ciaran Clark,DEF,Newcastle,324,179,Arsenal,1,False,2021-01-18,3,0,19,90,0,0,0,3,0,0,0,0,0,0,0,11,7.6,0.6,0.0,0.8,45,-4791,30957,4506,9297,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Daniel Langley,GK,Newcastle,606,179,Arsenal,0,False,2021-01-18,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,370,6285,1050,680,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
DeAndre Yedlin,DEF,Newcastle,335,179,Arsenal,0,False,2021-01-18,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,994,35081,5747,4753,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Dwight Gayle,FWD,Newcastle,329,179,Arsenal,0,False,2021-01-18,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-305,3641,335,640,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Elliot Anderson,MID,Newcastle,602,179,Arsenal,1,False,2021-01-18,3,0,19,3,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,2.0,0.2,45,10,1321,169,159,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Emil Krafth,DEF,Newcastle,333,179,Arsenal,1,False,2021-01-18,3,0,19,90,0,0,0,3,0,0,0,0,0,0,0,9,13.4,0.9,0.0,1.4,43,-111,4487,31,142,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Fabian Schär,DEF,Newcastle,334,179,Arsenal,0,False,2021-01-18,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1587,8750,554,2141,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Federico Fernández,DEF,Newcastle,323,179,Arsenal,0,False,2021-01-18,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-17002,69609,2015,19017,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Florian Lejeune,DEF,Newcastle,327,179,Arsenal,0,False,2021-01-18,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,4,954,15,11,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Isaac Hayden,MID,Newcastle,336,179,Arsenal,0,False,2021-01-18,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,24,4459,305,281,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Jacob Murphy,MID,Newcastle,497,179,Arsenal,1,False,2021-01-18,3,0,19,21,0,0,0,1,0,0,0,0,0,0,0,2,0.2,0.3,0.0,0.1,49,-297,4647,175,472,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Jamaal Lascelles,DEF,Newcastle,328,179,Arsenal,1,False,2021-01-18,3,0,19,90,0,0,0,3,0,0,0,0,0,0,0,5,10.0,0.2,17.0,2.7,42,-222,67358,3350,3572,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Jamal Lewis,DEF,Newcastle,513,179,Arsenal,1,False,2021-01-18,3,0,19,90,0,0,0,3,0,0,0,0,0,0,0,6,9.2,1.0,0.0,1.0,43,-27104,118026,441,27545,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Javier Manquillo,DEF,Newcastle,332,179,Arsenal,0,False,2021-01-18,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-598,17338,248,846,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Jeff Hendrick,MID,Newcastle,485,179,Arsenal,1,False,2021-01-18,3,0,19,12,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.2,0.0,0.0,46,-3046,150846,8801,11847,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Joelinton Cássio Apolinário de Lira,FWD,Newcastle,340,179,Arsenal,2,False,2021-01-18,3,0,19,90,0,0,0,3,0,0,0,0,0,0,0,7,10.8,0.9,2.0,1.4,57,-7514,44593,3906,11420,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Jonjo Shelvey,MID,Newcastle,321,179,Arsenal,2,False,2021-01-18,3,0,19,90,0,0,0,3,0,0,0,0,0,0,0,17,10.4,15.3,0.0,2.6,53,-257,10322,72,329,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Karl Darlow,GK,Newcastle,325,179,Arsenal,2,False,2021-01-18,3,0,19,90,0,0,0,3,0,0,0,0,0,3,0,14,27.8,0.0,0.0,2.8,50,-17920,184078,13288,31208,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Kelland Watts,DEF,Newcastle,342,179,Arsenal,0,False,2021-01-18,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-306,14927,221,527,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Mark Gillespie,GK,Newcastle,488,179,Arsenal,0,False,2021-01-18,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-81,6048,47,128,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Martin Dubravka,GK,Newcastle,326,179,Arsenal,0,False,2021-01-18,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-741,15008,852,1593,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Matthew Longstaff,MID,Newcastle,487,179,Arsenal,2,False,2021-01-18,3,0,19,77,0,0,0,3,0,0,0,0,0,0,0,5,0.0,1.1,0.0,0.1,49,-102,1709,53,155,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Matt Ritchie,MID,Newcastle,322,179,Arsenal,0,False,2021-01-18,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-282,4034,217,499,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Miguel Almirón,MID,Newcastle,339,179,Arsenal,2,False,2021-01-18,3,0,19,86,0,0,0,3,0,0,0,0,0,0,0,6,8.6,12.7,4.0,2.5,56,-3356,31644,602,3958,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Paul Dummett,DEF,Newcastle,331,179,Arsenal,0,False,2021-01-18,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,70,1537,215,145,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Rolando Aarons,MID,Newcastle,337,179,Arsenal,0,False,2021-01-18,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-22,2272,2,24,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Ryan Fraser,MID,Newcastle,507,179,Arsenal,0,False,2021-01-18,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,56,-321,12858,10,331,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Sean Longstaff,MID,Newcastle,480,179,Arsenal,0,False,2021-01-18,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-175,7535,404,579,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Yoshinori Muto,FWD,Newcastle,341,179,Arsenal,0,False,2021-01-18,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-72,7339,24,96,19,Newcastle,4,Arsenal,2,14,Newcastle,NEW,2,1060,1050,1110,1030,1070,1050
Aaron Ramsdale,GK,Sheffield Utd,483,285,Aston Villa,10,True,2021-03-03,1,0,26,90,0,0,1,0,0,0,0,0,0,4,3,32,30.8,0.0,0.0,3.1,46,-2974,140325,1551,4525,26,Aston Villa,2,Sheffield Utd,2,15,Sheffield Utd,SHU,2,1070,1020,1010,1000,1040,1000
Antwoine Hackford,FWD,Sheffield Utd,618,285,Aston Villa,0,True,2021-03-03,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,1819,11705,4136,2317,26,Aston Villa,2,Sheffield Utd,2,15,Sheffield Utd,SHU,2,1070,1020,1010,1000,1040,1000
Ben Osborn,MID,Sheffield Utd,356,285,Aston Villa,1,True,2021-03-03,1,0,26,17,0,0,0,0,0,0,0,0,0,0,0,4,4.2,0.0,0.0,0.4,47,-50,1936,14,64,26,Aston Villa,2,Sheffield Utd,2,15,Sheffield Utd,SHU,2,1070,1020,1010,1000,1040,1000
Billy Sharp,FWD,Sheffield Utd,343,285,Aston Villa,0,True,2021-03-03,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-403,16336,1554,1957,26,Aston Villa,2,Sheffield Utd,2,15,Sheffield Utd,SHU,2,1070,1020,1010,1000,1040,1000
Chris Basham,DEF,Sheffield Utd,345,285,Aston Villa,0,True,2021-03-03,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-4006,44249,99,4105,26,Aston Villa,2,Sheffield Utd,2,15,Sheffield Utd,SHU,2,1070,1020,1010,1000,1040,1000
David McGoldrick,FWD,Sheffield Utd,344,285,Aston Villa,5,True,2021-03-03,1,0,26,72,1,0,1,0,0,0,0,1,0,0,0,24,34.6,29.6,73.0,13.7,52,-10340,134147,12324,22664,26,Aston Villa,2,Sheffield Utd,2,15,Sheffield Utd,SHU,2,1070,1020,1010,1000,1040,1000
Enda Stevens,DEF,Sheffield Utd,347,285,Aston Villa,6,True,2021-03-03,1,0,26,90,0,0,1,0,0,0,0,0,0,0,0,22,14.8,11.8,2.0,2.9,50,-546,70233,191,737,26,Aston Villa,2,Sheffield Utd,2,15,Sheffield Utd,SHU,2,1070,1020,1010,1000,1040,1000
Ethan Ampadu,DEF,Sheffield Utd,509,285,Aston Villa,7,True,2021-03-03,1,0,26,90,0,0,1,0,0,0,0,0,0,0,1,29,32.6,0.8,0.0,3.3,43,-344,36686,1647,1991,26,Aston Villa,2,Sheffield Utd,2,15,Sheffield Utd,SHU,2,1070,1020,1010,1000,1040,1000
Frankie Maguire,MID,Sheffield Utd,670,285,Aston Villa,0,True,2021-03-03,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-82,172,82,164,26,Aston Villa,2,Sheffield Utd,2,15,Sheffield Utd,SHU,2,1070,1020,1010,1000,1040,1000
George Baldock,DEF,Sheffield Utd,351,285,Aston Villa,11,True,2021-03-03,1,0,26,90,0,1,1,0,0,0,0,0,0,0,2,31,36.0,11.6,8.0,5.6,49,-712,66412,334,1046,26,Aston Villa,2,Sheffield Utd,2,15,Sheffield Utd,SHU,2,1070,1020,1010,1000,1040,1000
Iliman Ndiaye,MID,Sheffield Utd,656,285,Aston Villa,0,True,2021-03-03,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-54,144,33,87,26,Aston Villa,2,Sheffield Utd,2,15,Sheffield Utd,SHU,2,1070,1020,1010,1000,1040,1000
Jack O'Connell,DEF,Sheffield Utd,354,285,Aston Villa,0,True,2021-03-03,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-48,9475,72,120,26,Aston Villa,2,Sheffield Utd,2,15,Sheffield Utd,SHU,2,1070,1020,1010,1000,1040,1000
Jack Robinson,DEF,Sheffield Utd,352,285,Aston Villa,0,True,2021-03-03,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-151,7058,129,280,26,Aston Villa,2,Sheffield Utd,2,15,Sheffield Utd,SHU,2,1070,1020,1010,1000,1040,1000
Jayden Bogle,DEF,Sheffield Utd,510,285,Aston Villa,0,True,2021-03-03,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-1011,8966,454,1465,26,Aston Villa,2,Sheffield Utd,2,15,Sheffield Utd,SHU,2,1070,1020,1010,1000,1040,1000
John Egan,DEF,Sheffield Utd,353,285,Aston Villa,0,True,2021-03-03,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-5815,139901,70,5885,26,Aston Villa,2,Sheffield Utd,2,15,Sheffield Utd,SHU,2,1070,1020,1010,1000,1040,1000
John Fleck,MID,Sheffield Utd,346,285,Aston Villa,3,True,2021-03-03,1,0,26,90,0,0,1,0,0,0,0,0,0,0,0,13,14.0,11.5,2.0,2.8,56,-65,9299,311,376,26,Aston Villa,2,Sheffield Utd,2,15,Sheffield Utd,SHU,2,1070,1020,1010,1000,1040,1000
John Lundstram,MID,Sheffield Utd,355,285,Aston Villa,3,True,2021-03-03,1,0,26,90,0,0,1,0,0,0,0,0,0,0,0,10,9.2,2.3,0.0,1.2,49,-1129,110677,454,1583,26,Aston Villa,2,Sheffield Utd,2,15,Sheffield Utd,SHU,2,1070,1020,1010,1000,1040,1000
Kean Bryan,DEF,Sheffield Utd,603,285,Aston Villa,6,True,2021-03-03,1,0,26,90,0,0,1,0,0,0,0,0,0,0,0,20,14.0,0.1,0.0,1.4,39,2519,28854,5230,2711,26,Aston Villa,2,Sheffield Utd,2,15,Sheffield Utd,SHU,2,1070,1020,1010,1000,1040,1000
Kyron Gordon,DEF,Sheffield Utd,646,285,Aston Villa,0,True,2021-03-03,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,1,1018,172,171,26,Aston Villa,2,Sheffield Utd,2,15,Sheffield Utd,SHU,2,1070,1020,1010,1000,1040,1000
