,GW,player_name,total_points,was_home,team_h,team_h_difficulty,team_h_score,team_h_strength_attack,team_h_strength_defense,team_h_strength_overall,team_a,team_a_difficulty,team_a_score,team_h_strength_attack,team_h_strength_defense,team_h_strength_overall,position,goals_scored,goals_conceded,assists_x,clean_sheets,penalties_saved,penalties_missed,saves,own_goals,red_cards,yellow_cards,minutes,selected,value,bonus,bps,transfers_balance,transfers_in,transfers_out,influence,creativity,threat,ict_index,kickoff_time,shots,key_passes,xG,xA,npg,npxG,xGChain,xGBuildup 
1504,9,Jamaal Lascelles,1,True,Newcastle,4,0,[1050],[1030],[1040.],Chelsea,2,2,[1050],[1030],[1040.],DEF,0,1,0,0,0,0,0,0,0,0,45,133568,44,0,6,-9134,2248,11382,9.0,0.1,0.0,0.9,2020-11-21,0,0,0.0,0.0,0,0.0,0.0,0.0
1503,9,Jacob Murphy,1,True,Newcastle,4,0,[1050],[1030],[1040.],Chelsea,2,2,[1050],[1030],[1040.],MID,0,2,0,0,0,0,0,0,0,1,90,4823,49,0,2,217,871,654,15.6,11.7,30.0,5.7,2020-11-21,2,1,0.05881983414292336,0.020858488976955414,0,0.05881983414292336,0.0638786107301712,0.0
1502,9,Isaac Hayden,1,True,Newcastle,4,0,[1050],[1030],[1040.],Chelsea,2,2,[1050],[1030],[1040.],MID,0,2,0,0,0,0,0,0,0,1,90,4406,48,0,6,-208,200,408,2.0,12.3,0.0,1.4,2020-11-21,0,1,0.0,0.04961108788847923,0,0.0,0.04961108788847923,0.0
1501,9,Federico Fernández,-1,True,Newcastle,4,0,[1050],[1030],[1040.],Chelsea,2,2,[1050],[1030],[1040.],DEF,0,2,0,0,0,0,0,1,0,0,90,65007,49,0,2,-6144,1060,7204,7.2,0.4,2.0,1.0,2020-11-21,0,0,0.0,0.0,0,0.0,0.0,0.0
1500,9,Fabian Schär,1,True,Newcastle,4,0,[1050],[1030],[1040.],Chelsea,2,2,[1050],[1030],[1040.],DEF,0,1,0,0,0,0,0,0,0,0,45,3838,49,0,6,-6,396,402,3.4,0.3,0.0,0.4,2020-11-21,0,0,0.0,0.0,0,0.0,0.04961108788847923,0.04961108788847923
1499,9,Ciaran Clark,1,True,Newcastle,4,0,[1050],[1030],[1040.],Chelsea,2,2,[1050],[1030],[1040.],DEF,0,2,0,0,0,0,0,0,0,0,90,2862,45,0,9,-58,93,151,12.2,0.9,0.0,1.3,2020-11-21,0,0,0.0,0.0,0,0.0,0.0681087076663971,0.0681087076663971
1498,9,Andy Carroll,1,True,Newcastle,4,0,[1050],[1030],[1040.],Chelsea,2,2,[1050],[1030],[1040.],FWD,0,0,0,0,0,0,0,0,0,0,16,25811,53,0,3,-1610,912,2522,4.0,0.0,18.0,2.2,2020-11-21,1,0,0.04961108788847923,0.0,0,0.04961108788847923,0.04961108788847923,0.0
1497,9,Allan Saint-Maximin,2,True,Newcastle,4,0,[1050],[1030],[1040.],Chelsea,2,2,[1050],[1030],[1040.],MID,0,2,0,0,0,0,0,0,0,0,73,458695,53,0,5,-51600,17288,68888,3.0,11.8,4.0,1.9,2020-11-21,1,1,0.13892501592636108,0.052542805671691895,0,0.13892501592636108,0.2344879359006881,0.04302012175321579
1509,9,Sean Longstaff,2,True,Newcastle,4,0,[1050],[1030],[1040.],Chelsea,2,2,[1050],[1030],[1040.],MID,0,2,0,0,0,0,0,0,0,0,90,5580,48,0,13,-235,156,391,3.2,3.3,3.0,1.0,2020-11-21,1,0,0.02244009263813496,0.0,0,0.02244009263813496,0.0,0.0
6614,9,Michy Batshuayi,2,False,Burnley,2,1,[1040],[1040],[1040.],Crystal Palace,2,0,[1040],[1040],[1040.],FWD,0,1,0,0,0,0,0,0,0,0,90,58227,58,0,-1,-6195,3317,9512,4.4,21.2,24.0,5.0,2020-11-23,2,2,0.2557987570762634,0.07657446712255478,0,0.2557987570762634,0.3729889988899231,0.040615763515234
6613,9,Jordan Ayew,2,False,Burnley,2,1,[1040],[1040],[1040.],Crystal Palace,2,0,[1040],[1040],[1040.],FWD,0,1,0,0,0,0,0,0,0,0,76,139231,57,0,8,6063,14771,8708,5.2,2.4,23.0,3.1,2020-11-23,1,0,0.05354586616158485,0.0,0,0.05354586616158485,0.07247047126293182,0.01892460323870182
6612,9,Jeffrey Schlupp,1,False,Burnley,2,1,[1040],[1040],[1040.],Crystal Palace,2,0,[1040],[1040],[1040.],MID,0,0,0,0,0,0,0,0,0,0,23,6471,54,0,2,-345,321,666,1.4,1.3,2.0,0.5,2020-11-23,0,0,0.0,0.0,0,0.0,0.023028599098324776,0.023028599098324776
6121,9,Stuart Armstrong,2,False,Wolverhampton Wanderers,2,1,[],[],[],Southampton,3,1,[],[],[],MID,0,1,0,0,0,0,0,0,0,0,89,43910,55,0,11,24367,29310,4943,4.6,17.7,4.0,2.6,2020-11-23,1,1,0.1071222722530365,0.06803649663925171,0,0.1071222722530365,0.5568333864212036,0.38167458772659296
6122,9,Theo Walcott,7,False,Wolverhampton Wanderers,2,1,[],[],[],Southampton,3,1,[],[],[],MID,1,1,0,0,0,0,0,0,0,0,90,26964,58,0,17,7864,10653,2789,36.4,3.1,58.0,9.8,2020-11-23,3,0,0.8384743332862854,0.0,1,0.8384743332862854,0.9455966353416444,0.1071222722530365
3183,9,Toby Alderweireld,6,True,Tottenham,4,2,[],[],[],Manchester City,4,0,[],[],[],DEF,0,0,0,1,0,0,0,0,0,0,80,139069,54,0,23,1654,8564,6910,31.8,0.1,0.0,3.2,2020-11-21,0,0,0.0,0.0,0,0.0,0.3569459617137909,0.3569459617137909
3182,9,Steven Bergwijn,3,True,Tottenham,4,2,[],[],[],Manchester City,4,0,[],[],[],MID,0,0,0,1,0,0,0,0,0,0,72,25986,70,0,7,-1733,265,1998,3.4,1.7,2.0,0.7,2020-11-21,0,0,0.0,0.0,0,0.0,0.0,0.0
3181,9,Sergio Reguilón,6,True,Tottenham,4,2,[],[],[],Manchester City,4,0,[],[],[],DEF,0,0,0,1,0,0,0,0,0,0,90,319132,56,0,20,11924,43622,31698,21.4,0.8,2.0,2.4,2020-11-21,0,0,0.0,0.0,0,0.0,0.0,0.0
3180,9,Serge Aurier,6,True,Tottenham,4,2,[],[],[],Manchester City,4,0,[],[],[],DEF,0,0,0,1,0,0,0,0,0,0,90,127562,52,0,21,-18941,1900,20841,24.0,5.1,0.0,2.9,2020-11-21,0,0,0.0,0.0,0,0.0,0.0,0.0
3179,9,Pierre-Emile Højbjerg,3,True,Tottenham,4,2,[],[],[],Manchester City,4,0,[],[],[],MID,0,0,0,1,0,0,0,0,0,0,90,59000,49,0,21,-2416,4411,6827,16.2,1.3,2.0,2.0,2020-11-21,0,0,0.0,0.0,0,0.0,0.2874681353569031,0.2874681353569031
3178,9,Moussa Sissoko,2,True,Tottenham,4,2,[],[],[],Manchester City,4,0,[],[],[],MID,0,0,0,1,0,0,0,0,0,1,90,32667,48,0,7,-401,2313,2714,6.8,1.7,0.0,0.9,2020-11-21,0,0,0.0,0.0,0,0.0,0.0,0.0
3177,9,Joe Rodon,1,True,Tottenham,4,2,[],[],[],Manchester City,4,0,[],[],[],DEF,0,0,0,0,0,0,0,0,0,0,9,841,50,0,3,-3,154,157,0.0,0.0,0.0,0.0,2020-11-21,0,0,0.0,0.0,0,0.0,0.0,0.0
3176,9,Hugo Lloris,10,True,Tottenham,4,2,[],[],[],Manchester City,4,0,[],[],[],GK,0,0,0,1,0,0,5,0,0,0,90,395062,55,3,33,-26418,6060,32478,34.4,0.0,0.0,3.4,2020-11-21,0,0,0.0,0.0,0,0.0,0.0,0.0
3175,9,Harry Kane,4,True,Tottenham,4,2,[],[],[],Manchester City,4,0,[],[],[],FWD,0,0,1,1,0,0,0,0,0,1,90,3342613,110,0,13,-24064,143251,167315,25.2,13.5,4.0,4.3,2020-11-21,0,1,0.0,0.3569459617137909,0,0.0,0.3569459617137909,0.0
3174,9,Giovani Lo Celso,6,True,Tottenham,4,2,[],[],[],Manchester City,4,0,[],[],[],MID,1,0,0,0,0,0,0,0,0,0,25,32222,69,0,19,-631,375,1006,38.8,0.7,17.0,5.7,2020-11-21,1,0,0.3569459617137909,0.0,1,0.3569459617137909,0.3569459617137909,0.0
3173,9,Eric Dier,7,True,Tottenham,4,2,[],[],[],Manchester City,4,0,[],[],[],DEF,0,0,0,1,0,0,0,0,0,0,90,96852,49,1,26,1115,9379,8264,33.4,0.0,8.0,4.1,2020-11-21,1,0,0.047053437680006034,0.0,0,0.047053437680006034,0.0,0.0
9319,9,Nicolas Pépé,-2,False,Leeds,3,0,[1060],[1210],[1135.],Arsenal,3,0,[1060],[1210],[1135.],MID,0,0,0,0,0,0,0,0,1,0,50,59165,76,0,-8,-3125,1315,4440,0.0,16.0,1.0,1.6,2020-11-22,1,1,0.013865693472325802,0.0601622425019741,0,0.013865693472325802,0.07040895521640778,0.0565432645380497
9318,9,Joseph Willock,1,False,Leeds,3,0,[1060],[1210],[1135.],Arsenal,3,0,[1060],[1210],[1135.],MID,0,0,0,0,0,0,0,0,0,0,56,5783,48,0,1,-126,314,440,2.8,2.2,2.0,0.7,2020-11-22,0,0,0.0,0.0,0,0.0,0.07426711171865462,0.07426711171865462
9317,9,Gabriel Magalhães,6,False,Leeds,3,0,[1060],[1210],[1135.],Arsenal,3,0,[1060],[1210],[1135.],DEF,0,0,0,1,0,0,0,0,0,0,90,845048,51,0,22,-23821,19312,43133,18.0,0.2,6.0,2.4,2020-11-22,1,0,0.0601622425019741,0.0,0,0.0601622425019741,0.0,0.0
9316,9,Daniel Ceballos Fernández,3,False,Leeds,3,0,[1060],[1210],[1135.],Arsenal,3,0,[1060],[1210],[1135.],MID,0,0,0,1,0,0,0,0,0,0,90,92147,49,0,12,-10767,1997,12764,14.2,1.3,2.0,1.8,2020-11-22,2,0,0.05356073006987572,0.0,0,0.05356073006987572,0.1896599978208542,0.17193615436553955
9180,9,Aleksandar Mitrović,1,True,Fulham,4,2,[1150],[1040],[1095.],Everton,2,3,[1150],[1040],[1095.],FWD,0,0,0,0,0,0,0,0,0,0,32,488030,57,0,2,-95375,9965,105340,5.2,11.1,29.0,4.5,2020-11-22,2,1,0.06639620661735535,0.017453882843255997,0,0.06639620661735535,0.12237516045570375,0.03852507472038269
9181,9,André-Frank Zambo Anguissa,1,True,Fulham,4,2,[1150],[1040],[1095.],Everton,2,3,[1150],[1040],[1095.],MID,0,0,0,0,0,0,0,0,0,0,21,138487,45,0,5,-10692,3321,14013,9.2,3.4,2.0,1.5,2020-11-22,0,0,0.0,0.0,0,0.0,0.35915133357048035,0.35915133357048035
9182,9,Bobby Decordova-Reid,4,True,Fulham,4,2,[1150],[1040],[1095.],Everton,2,3,[1150],[1040],[1095.],FWD,1,3,0,0,0,0,0,0,0,1,57,11595,53,0,28,473,2187,1714,38.2,16.8,40.0,9.5,2020-11-22,3,1,0.5175195336341858,0.0174164567142725,1,0.5175195336341858,0.5349360108375549,0.0
9183,9,Ivan Ricardo Neves Abreu Cavaleiro,0,True,Fulham,4,2,[1150],[1040],[1095.],Everton,2,3,[1150],[1040],[1095.],MID,0,3,0,0,0,1,0,0,0,0,90,6344,53,0,1,-372,47,419,11.4,15.7,40.0,6.7,2020-11-22,4,1,0.8601614236831665,0.022218935191631317,0,0.09899257868528366,0.13862796127796173,0.0174164567142725
6606,9,Andros Townsend,2,False,Burnley,2,1,[1040],[1040],[1040.],Crystal Palace,2,0,[1040],[1040],[1040.],MID,0,1,0,0,0,0,0,0,0,0,90,171750,59,0,19,-20187,8374,28561,20.4,64.4,20.0,10.5,2020-11-23,3,3,0.06729084253311157,0.18784363567829127,0,0.06729084253311157,0.16347430646419525,0.03150608018040657
6607,9,Cheikhou Kouyaté,2,False,Burnley,2,1,[1040],[1040],[1040.],Crystal Palace,2,0,[1040],[1040],[1040.],MID,0,1,0,0,0,0,0,0,0,0,90,46064,50,0,18,-2473,3287,5760,15.8,20.8,22.0,5.9,2020-11-23,1,2,0.09056666493415833,0.6273343563079834,0,0.09056666493415833,0.0,0.0
6608,9,Christian Benteke,1,False,Burnley,2,1,[1040],[1040],[1040.],Crystal Palace,2,0,[1040],[1040],[1040.],FWD,0,0,0,0,0,0,0,0,0,0,13,15278,55,0,-3,-338,799,1137,0.0,0.4,45.0,4.5,2020-11-23,2,0,0.6145503520965576,0.0,0,0.6145503520965576,0.023028599098324776,0.023028599098324776
6609,9,Eberechi Eze,2,False,Burnley,2,1,[1040],[1040],[1040.],Crystal Palace,2,0,[1040],[1040],[1040.],MID,0,1,0,0,0,0,0,0,0,0,90,39069,58,0,12,14602,20431,5829,13.2,15.3,2.0,3.1,2020-11-23,0,1,0.0,0.021691160276532173,0,0.0,0.12977170944213867,0.10808054357767104
6610,9,Jairo Riedewald,2,False,Burnley,2,1,[1040],[1040],[1040.],Crystal Palace,2,0,[1040],[1040],[1040.],MID,0,1,0,0,0,0,0,0,0,0,66,137402,44,0,9,34371,51052,16681,10.6,32.3,20.0,6.3,2020-11-23,1,3,0.04538356140255928,0.0750163197517395,0,0.04538356140255928,0.07459409534931183,0.04911891743540764
6611,9,James McArthur,2,False,Burnley,2,1,[1040],[1040],[1040.],Crystal Palace,2,0,[1040],[1040],[1040.],MID,0,1,0,0,0,0,0,0,0,0,90,9313,53,0,9,-487,160,647,10.2,25.9,11.0,4.7,2020-11-23,2,2,0.054534681141376495,0.04691144824028015,0,0.054534681141376495,0.12313728779554367,0.021691160276532173
6119,9,Ryan Bertrand,2,False,Wolverhampton Wanderers,2,1,[],[],[],Southampton,3,1,[],[],[],DEF,0,1,0,0,0,0,0,0,0,0,90,72167,50,0,12,-14034,321,14355,14.2,9.3,2.0,2.6,2020-11-23,0,0,0.0,0.0,0,0.0,0.1751587688922882,0.1751587688922882
576,9,Hakim Ziyech,3,False,Newcastle,4,0,[1050],[1030],[1040.],Chelsea,2,2,[1050],[1030],[1040.],MID,0,0,0,1,0,0,0,0,0,0,86,1430384,82,0,10,745737,764461,18724,11.2,35.5,3.0,5.0,2020-11-21,1,2,0.018051443621516228,0.21444034576416016,0,0.018051443621516228,0.591971218585968,0.3594794273376465
10220,9,Oluwasemilogo Adesewo Ibidapo Ajayi,2,False,Manchester United,2,1,[],[],[],West Bromwich Albion,4,0,[],[],[],DEF,0,1,0,0,0,0,0,0,0,0,90,12695,48,0,14,-430,358,788,15.2,0.6,0.0,1.6,2020-11-21,0,0,0.0,0.0,0,0.0,0.10601833462715148,0.10601833462715148
9875,9,Emerson Palmieri dos Santos,1,False,Newcastle,4,0,[1050],[1030],[1040.],Chelsea,2,2,[1050],[1030],[1040.],DEF,0,0,0,0,0,0,0,0,0,0,8,10318,48,0,5,-424,159,583,6.2,0.7,0.0,0.7,2020-11-21,0,0,0.0,0.0,0,0.0,0.0,0.0
8206,9,Ashley Westwood,3,True,Burnley,2,1,[1040],[1040],[1040.],Crystal Palace,2,0,[1040],[1040],[1040.],MID,0,0,0,1,0,0,0,0,0,0,90,35554,53,0,10,-2119,943,3062,9.0,3.2,17.0,2.9,2020-11-23,0,0,0.0,0.0,0,0.0,0.8064092397689819,0.8064092397689819
8207,9,Ben Mee,6,True,Burnley,2,1,[1040],[1040],[1040.],Crystal Palace,2,0,[1040],[1040],[1040.],DEF,0,0,0,1,0,0,0,0,0,0,90,14631,49,0,23,3083,3810,727,14.0,0.0,0.0,1.4,2020-11-23,0,0,0.0,0.0,0,0.0,0.0,0.0
9911,9,Joelinton Cássio Apolinário de Lira,2,True,Newcastle,4,0,[1050],[1030],[1040.],Chelsea,2,2,[1050],[1030],[1040.],FWD,0,2,0,0,0,0,0,0,0,0,90,14396,57,0,6,-641,380,1021,2.0,23.3,5.0,3.0,2020-11-21,2,2,0.07340129464864731,0.1640135943889618,0,0.07340129464864731,0.3300460875034332,0.09263121336698532
3962,9,Bernd Leno,10,False,Leeds,3,0,[1060],[1210],[1135.],Arsenal,3,0,[1060],[1210],[1135.],GK,0,0,0,1,0,0,4,0,0,0,90,666919,50,3,29,-24402,9812,34214,31.6,0.0,0.0,3.2,2020-11-22,0,0,0.0,0.0,0,0.0,0.0,0.0
8208,9,Charlie Taylor,7,True,Burnley,2,1,[1040],[1040],[1040.],Crystal Palace,2,0,[1040],[1040],[1040.],DEF,0,0,0,1,0,0,0,0,0,0,90,221429,45,1,24,-15850,8510,24360,17.2,15.7,0.0,3.3,2020-11-23,0,1,0.0,0.017839938402175903,0,0.0,0.3046476244926453,0.28680768609046936
9775,9,Ferran Torres,1,False,Tottenham,4,2,[],[],[],Manchester City,4,0,[],[],[],MID,0,2,0,0,0,0,0,0,0,1,90,87968,69,0,5,17479,24164,6685,12.2,26.9,77.0,11.6,2020-11-21,4,1,0.17506341636180878,0.020138487219810486,0,0.17506341636180878,0.5395168662071228,0.4872978627681732
9776,9,Gabriel Fernando de Jesus,2,False,Tottenham,4,2,[],[],[],Manchester City,4,0,[],[],[],FWD,0,2,0,0,0,0,0,0,0,0,90,85996,93,0,4,20495,26778,6283,3.4,16.3,59.0,7.9,2020-11-21,4,1,0.4084411561489105,0.08101261407136917,0,0.4084411561489105,0.5475668907165527,0.2597660422325134
9777,9,João Pedro Cavaco Cancelo,1,False,Tottenham,4,2,[],[],[],Manchester City,4,0,[],[],[],DEF,0,2,0,0,0,0,0,0,0,0,90,207222,55,0,16,79973,94565,14592,18.6,53.3,3.0,7.5,2020-11-21,1,4,0.026111146435141563,0.1954531371593476,0,0.026111146435141563,0.3255262970924377,0.2192864865064621
3963,9,Bukayo Saka,1,False,Leeds,3,0,[1060],[1210],[1135.],Arsenal,3,0,[1060],[1210],[1135.],MID,0,0,0,0,0,0,0,0,0,0,35,206289,53,0,4,-13205,12345,25550,12.6,20.3,23.0,5.6,2020-11-22,1,2,0.2911226451396942,0.18252214789390564,0,0.2911226451396942,0.4736447930335999,0.11539288610219955
3964,9,Granit Xhaka,3,False,Leeds,3,0,[1060],[1210],[1135.],Arsenal,3,0,[1060],[1210],[1135.],MID,0,0,0,1,0,0,0,0,0,0,90,36603,53,0,10,-2603,350,2953,10.8,0.7,1.0,1.3,2020-11-22,1,0,0.05300154164433479,0.0,0,0.05300154164433479,0.11539288610219955,0.11539288610219955
3965,9,Héctor Bellerín,9,False,Leeds,3,0,[1060],[1210],[1135.],Arsenal,3,0,[1060],[1210],[1135.],DEF,0,0,0,1,0,0,0,0,0,0,90,621663,51,3,29,18737,54815,36078,13.6,24.3,0.0,3.8,2020-11-22,0,2,0.0,0.3476659059524536,0,0.0,0.3615315854549408,0.3049883246421814
3966,9,Kieran Tierney,6,False,Leeds,3,0,[1060],[1210],[1135.],Arsenal,3,0,[1060],[1210],[1135.],DEF,0,0,0,1,0,0,0,0,0,0,90,385313,54,0,27,-13884,7457,21341,21.0,5.0,4.0,3.0,2020-11-22,0,0,0.0,0.0,0,0.0,0.18252214789390564,0.18252214789390564
3967,9,Pierre-Emerick Aubameyang,3,False,Leeds,3,0,[1060],[1210],[1135.],Arsenal,3,0,[1060],[1210],[1135.],MID,0,0,0,1,0,0,0,0,0,0,90,961065,117,0,4,-74110,43782,117892,5.6,14.4,39.0,5.9,2020-11-22,3,1,0.23906542360782626,0.013865693472325802,0,0.23906542360782626,0.2529311180114746,0.0
3968,9,Reiss Nelson,1,False,Leeds,3,0,[1060],[1210],[1135.],Arsenal,3,0,[1060],[1210],[1135.],MID,0,0,0,0,0,0,0,0,0,0,45,3376,52,0,1,-261,16,277,1.0,4.2,0.0,0.5,2020-11-22,0,0,0.0,0.0,0,0.0,0.2911226451396942,0.2911226451396942
2754,9,Tom Davies,1,False,Fulham,4,2,[1150],[1040],[1095.],Everton,2,3,[1150],[1040],[1095.],MID,0,0,0,0,0,0,0,0,0,0,16,6983,53,0,5,-312,120,432,8.4,4.5,0.0,1.3,2020-11-22,0,0,0.0,0.0,0,0.0,0.0,0.0
8209,9,Chris Wood,8,True,Burnley,2,1,[1040],[1040],[1040.],Crystal Palace,2,0,[1040],[1040],[1040.],FWD,1,0,0,1,0,0,0,0,0,0,90,73483,62,2,26,-7534,1994,9528,43.8,22.7,55.0,12.2,2020-11-23,3,2,1.220483660697937,0.12518389523029327,1,1.220483660697937,1.6503151655197144,0.3046476244926453
2753,9,Michael Keane,1,False,Fulham,4,2,[1150],[1040],[1095.],Everton,2,3,[1150],[1040],[1095.],DEF,0,2,0,0,0,0,0,0,0,0,90,449352,51,0,12,2432,29256,26824,9.8,1.3,0.0,1.1,2020-11-22,0,0,0.0,0.0,0,0.0,0.1953767091035843,0.1953767091035843
5657,9,Grady Diangana,2,False,Manchester United,2,1,[],[],[],West Bromwich Albion,4,0,[],[],[],MID,0,1,0,0,0,0,0,0,0,0,61,27607,54,0,10,-5035,484,5519,7.6,2.9,18.0,2.9,2020-11-21,1,0,0.04263712838292122,0.0,0,0.04263712838292122,0.06406554579734802,0.021428415551781654
2752,9,Lucas Digne,8,False,Fulham,4,2,[1150],[1040],[1095.],Everton,2,3,[1150],[1040],[1095.],DEF,0,2,2,0,0,0,0,0,0,0,90,982149,61,1,42,65487,109808,44321,50.8,54.9,4.0,11.0,2020-11-22,0,4,0.0,1.1859045028686523,0,0.0,1.4574763774871826,0.3262083232402801
5656,9,Filip Krovinovic,1,False,Manchester United,2,1,[],[],[],West Bromwich Albion,4,0,[],[],[],MID,0,0,0,0,0,0,0,0,0,0,11,930,50,0,3,58,197,139,0.8,0.9,0.0,0.2,2020-11-21,0,0,0.0,0.0,0,0.0,0.0,0.0
5654,9,Conor Townsend,2,False,Manchester United,2,1,[],[],[],West Bromwich Albion,4,0,[],[],[],DEF,0,1,0,0,0,0,0,0,0,0,90,10141,45,0,17,-69,804,873,27.8,1.8,19.0,4.9,2020-11-21,1,0,0.06914961338043213,0.0,0,0.06914961338043213,0.13321515917778015,0.06406554579734802
2755,9,Yerry Mina,1,False,Fulham,4,2,[1150],[1040],[1095.],Everton,2,3,[1150],[1040],[1095.],DEF,0,2,0,0,0,0,0,0,0,0,90,157450,55,0,13,-9531,7437,16968,28.6,0.0,0.0,2.9,2020-11-22,0,0,0.0,0.0,0,0.0,0.13871316611766815,0.13871316611766815
577,9,Kurt Zouma,6,False,Newcastle,4,0,[1050],[1030],[1040.],Chelsea,2,2,[1050],[1030],[1040.],DEF,0,0,0,1,0,0,0,0,0,0,90,1375103,54,0,26,230257,287310,57053,22.0,2.2,6.0,3.0,2020-11-21,1,0,0.09031810611486436,0.0,0,0.09031810611486436,0.25176316499710083,0.25176316499710083
3961,9,Ainsley Maitland-Niles,1,False,Leeds,3,0,[1060],[1210],[1135.],Arsenal,3,0,[1060],[1210],[1135.],DEF,0,0,0,0,0,0,0,0,0,0,1,76313,47,0,3,-6176,829,7005,0.2,0.0,0.0,0.0,2020-11-22,0,0,0.0,0.0,0,0.0,0.0,0.0
7505,9,Victor Lindelöf,7,True,Manchester United,2,1,[],[],[],West Bromwich Albion,4,0,[],[],[],DEF,0,0,0,1,0,0,0,0,0,0,90,88620,49,1,26,-3918,5722,9640,17.4,11.7,0.0,2.9,2020-11-21,0,1,0.0,0.03633661195635796,0,0.0,0.196078896522522,0.15974228084087372
7504,9,Scott McTominay,1,True,Manchester United,2,1,[],[],[],West Bromwich Albion,4,0,[],[],[],MID,0,0,0,0,0,0,0,0,0,0,6,23209,49,0,4,1214,3430,2216,1.6,0.3,0.0,0.2,2020-11-21,0,0,0.0,0.0,0,0.0,0.0,0.0
7503,9,Nemanja Matic,3,True,Manchester United,2,1,[],[],[],West Bromwich Albion,4,0,[],[],[],MID,0,0,0,1,0,0,0,0,0,0,90,16227,48,0,16,-831,567,1398,16.8,15.3,2.0,3.4,2020-11-21,0,1,0.0,0.018964502960443497,0,0.0,0.693168580532074,0.693168580532074
7502,9,Marcus Rashford,3,True,Manchester United,2,1,[],[],[],West Bromwich Albion,4,0,[],[],[],MID,0,0,0,1,0,0,0,0,0,0,78,556688,96,0,4,-111225,42929,154154,9.8,5.4,44.0,5.9,2020-11-21,2,0,0.5821148753166199,0.0,0,0.5821148753166199,1.0587873458862305,0.4766724705696106
7501,9,Juan Mata,6,True,Manchester United,2,1,[],[],[],West Bromwich Albion,4,0,[],[],[],MID,0,0,1,1,0,0,0,0,0,0,62,11217,59,0,19,321,1265,944,2.2,17.9,6.0,2.6,2020-11-21,0,1,0.0,0.021087326109409332,0,0.0,0.03633661195635796,0.03633661195635796
7500,9,Harry Maguire,6,True,Manchester United,2,1,[],[],[],West Bromwich Albion,4,0,[],[],[],DEF,0,0,0,1,0,0,0,0,0,0,90,237839,54,0,25,6124,25507,19383,19.0,1.9,35.0,5.6,2020-11-21,2,0,0.1775316298007965,0.0,0,0.1775316298007965,0.5730976462364197,0.5730976462364197
7499,9,Edinson Cavani,0,True,Manchester United,2,1,[],[],[],West Bromwich Albion,4,0,[],[],[],FWD,0,0,0,0,0,0,0,0,0,1,27,63515,80,0,-1,15967,24413,8446,0.2,0.6,38.0,3.9,2020-11-21,2,0,0.15441666543483734,0.0,0,0.15441666543483734,0.7039281129837036,0.5631503462791443
7498,9,Donny van de Beek,1,True,Manchester United,2,1,[],[],[],West Bromwich Albion,4,0,[],[],[],MID,0,0,0,0,0,0,0,0,0,0,11,137728,67,0,4,-12766,2013,14779,2.2,0.7,0.0,0.3,2020-11-21,0,0,0.0,0.0,0,0.0,0.0,0.0
7497,9,David de Gea,6,True,Manchester United,2,1,[],[],[],West Bromwich Albion,4,0,[],[],[],GK,0,0,0,1,0,0,2,0,0,0,90,302780,54,0,22,7985,19898,11913,20.2,0.0,0.0,2.0,2020-11-21,0,0,0.0,0.0,0,0.0,0.0,0.0
7496,9,Anthony Martial,2,True,Manchester United,2,1,[],[],[],West Bromwich Albion,4,0,[],[],[],FWD,0,0,0,1,0,0,0,0,0,0,90,304974,87,0,7,15553,29906,14353,14.6,15.9,76.0,10.7,2020-11-21,4,1,0.581833004951477,0.09703517705202104,0,0.581833004951477,1.3279908895492554,0.7672452926635742
7495,9,Aaron Wan-Bissaka,8,True,Manchester United,2,1,[],[],[],West Bromwich Albion,4,0,[],[],[],DEF,0,0,0,1,0,0,0,0,0,0,90,698777,54,2,31,27252,58258,31006,17.4,14.8,2.0,3.4,2020-11-21,0,1,0.0,0.1110537126660347,0,0.0,0.27079600095748896,0.15974228084087372
5651,9,Branislav Ivanovic,2,False,Manchester United,2,1,[],[],[],West Bromwich Albion,4,0,[],[],[],DEF,0,1,0,0,0,0,0,0,0,0,78,9719,45,0,7,-1506,270,1776,5.8,0.2,4.0,1.0,2020-11-21,1,0,0.09838248044252396,0.0,0,0.09838248044252396,0.0,0.0
5652,9,Callum Robinson,1,False,Manchester United,2,1,[],[],[],West Bromwich Albion,4,0,[],[],[],FWD,0,0,0,0,0,0,0,0,0,0,28,44290,55,0,3,-6254,3912,10166,0.0,1.3,4.0,0.4,2020-11-21,1,0,0.026951130479574203,0.0,0,0.026951130479574203,0.026951130479574203,0.0
5653,9,Conor Gallagher,1,False,Manchester United,2,1,[],[],[],West Bromwich Albion,4,0,[],[],[],MID,0,1,0,0,0,0,0,0,0,1,90,1349,55,0,16,81,238,157,23.2,48.9,2.0,7.4,2020-11-21,0,4,0.0,0.20773281157016754,0,0.0,0.09101667255163193,0.06958825886249542
5655,9,Darnell Furlong,2,False,Manchester United,2,1,[],[],[],West Bromwich Albion,4,0,[],[],[],DEF,0,1,0,0,0,0,0,0,0,0,90,9953,45,0,4,-361,590,951,7.8,0.8,0.0,0.9,2020-11-21,0,0,0.0,0.0,0,0.0,0.0,0.0
2751,9,Jordan Pickford,2,False,Fulham,4,2,[1150],[1040],[1095.],Everton,2,3,[1150],[1040],[1095.],GK,0,2,0,0,0,0,4,0,0,0,90,525236,49,0,17,-20299,12419,32718,26.8,0.0,0.0,2.7,2020-11-22,0,0,0.0,0.0,0,0.0,0.0098402900621295,0.0098402900621295
