player_name,position_x,team,FPL_ID,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists_x,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,GW,team_a,team_a_difficulty,team_h,team_h_difficulty,id_x,name,short_name,strength,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,strength_overall_away,strength_overall_home,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,date,id_y,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
Leandro Trossard,MID,Brighton,69,40,Crystal Palace,2,False,2020-10-18,1,1,5,77,0,0,0,1,0,0,0,0,0,0,0,5,4.6,27.7,9.0,4.1,60,30407,174078,65427,35020,5,Brighton,3,Crystal Palace,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,1,0.02627316489815712,79,AMC,Crystal Palace,Brighton,1,1,2020-10-18,14476,2020,421922,0.113747701048851,0,2,0,0.02627316489815712,0.2751317024230957,0.2488585412502289
Lewis Dunk,DEF,Brighton,62,40,Crystal Palace,-1,False,2020-10-18,1,1,5,90,0,0,0,1,0,0,0,0,1,0,0,1,5.8,11.3,28.0,4.5,49,-50028,411240,9703,59731,5,Brighton,3,Crystal Palace,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,2,0.0971132293343544,90,DC,Crystal Palace,Brighton,1,1,2020-10-18,14476,2020,421916,0.012112163938581944,0,1,0,0.0971132293343544,0.2651018500328064,0.2651018500328064
Neal Maupay,FWD,Brighton,68,40,Crystal Palace,2,False,2020-10-18,1,1,5,90,0,0,0,1,0,0,0,0,0,0,0,2,5.6,13.2,82.0,10.1,66,144900,448156,210560,65660,5,Brighton,3,Crystal Palace,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,6,0.423518568277359,90,FW,Crystal Palace,Brighton,1,1,2020-10-18,14476,2020,421924,0.07249096035957336,0,1,0,0.423518568277359,0.5482516288757324,0.052242077887058265
Pascal Groß,MID,Brighton,57,40,Crystal Palace,1,False,2020-10-18,1,1,5,8,0,0,0,0,0,0,0,0,0,0,0,4,3.0,14.7,0.0,1.8,58,-962,7081,183,1145,5,Brighton,3,Crystal Palace,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,7,Sub,Crystal Palace,Brighton,1,1,2020-10-18,14476,2020,421926,0.0523938462138176,0,1,0,0.0,0.02146080136299133,0.02146080136299133
Tariq Lamptey,DEF,Brighton,77,40,Crystal Palace,2,False,2020-10-18,1,1,5,90,0,0,0,1,0,0,0,0,0,0,0,10,15.0,47.0,24.0,8.6,47,20621,723139,114182,93561,5,Brighton,3,Crystal Palace,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,1,0.06902831792831421,90,DMR,Crystal Palace,Brighton,1,1,2020-10-18,14476,2020,421918,0.15495523810386658,0,3,0,0.06902831792831421,0.5760762691497803,0.5070479512214661
Yves Bissouma,MID,Brighton,76,40,Crystal Palace,1,False,2020-10-18,1,1,5,90,0,0,0,1,0,0,0,1,0,0,0,5,6.6,14.6,32.0,5.3,45,17783,259023,66445,48662,5,Brighton,3,Crystal Palace,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,5,0.1398545503616333,90,MC,Crystal Palace,Brighton,1,1,2020-10-18,14476,2020,421920,0.018893089145421985,0,1,0,0.1398545503616333,0.29910269379615784,0.18625785410404205
Adam Lallana,MID,Brighton,54,51,West Bromwich Albion,3,True,2020-10-26,1,1,6,60,0,0,1,0,0,0,0,0,0,0,0,14,9.6,22.1,22.0,5.4,63,-2589,34871,1019,3608,6,West Bromwich Albion,3,Brighton,2,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,1,0.055185001343488686,62,AMC,Brighton,West Bromwich Albion,1,1,2020-10-26,14487,2020,423967,0.42600175738334656,0,2,0,0.055185001343488686,0.4811867475509644,0.0
Adam Webster,DEF,Brighton,66,51,West Bromwich Albion,1,True,2020-10-26,1,1,6,90,0,0,0,1,0,0,0,1,0,0,0,10,16.6,1.8,0.0,1.8,45,-4912,148601,5979,10891,6,West Bromwich Albion,3,Brighton,2,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,90,DC,Brighton,West Bromwich Albion,1,1,2020-10-26,14487,2020,423961,0.0,0,0,0,0.0,0.01934001035988331,0.01934001035988331
Alexis Mac Allister,MID,Brighton,80,51,West Bromwich Albion,1,True,2020-10-26,1,1,6,20,0,0,0,1,0,0,0,0,0,0,0,4,6.2,0.9,0.0,0.7,53,832,4136,1142,310,6,West Bromwich Albion,3,Brighton,2,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,19,Sub,Brighton,West Bromwich Albion,1,1,2020-10-26,14487,2020,423969,0.0,0,0,0,0.0,0.0,0.0
Ben White,DEF,Brighton,74,51,West Bromwich Albion,2,True,2020-10-26,1,1,6,90,0,0,0,1,0,0,0,0,0,0,0,12,12.0,1.8,2.0,1.6,45,-1281,101629,4856,6137,6,West Bromwich Albion,3,Brighton,2,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,90,MC,Brighton,West Bromwich Albion,1,1,2020-10-26,14487,2020,423965,0.0,0,0,0,0.0,0.01934001035988331,0.01934001035988331
Dan Burn,DEF,Brighton,61,51,West Bromwich Albion,2,True,2020-10-26,1,1,6,90,0,0,0,1,0,0,0,0,0,0,0,15,16.8,1.8,6.0,2.5,44,-1309,32534,1211,2520,6,West Bromwich Albion,3,Brighton,2,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,1,0.01103824283927679,90,DC,Brighton,West Bromwich Albion,1,1,2020-10-26,14487,2020,423960,0.0,0,0,0,0.01103824283927679,0.01934001035988331,0.01934001035988331
Joël Veltman,DEF,Brighton,67,51,West Bromwich Albion,2,True,2020-10-26,1,1,6,90,0,0,0,1,0,0,0,0,0,0,0,12,17.6,0.1,0.0,1.8,43,-598,14385,869,1467,6,West Bromwich Albion,3,Brighton,2,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,90,DC,Brighton,West Bromwich Albion,1,1,2020-10-26,14487,2020,423959,0.0,0,0,0,0.0,0.01934001035988331,0.01934001035988331
Leandro Trossard,MID,Brighton,69,51,West Bromwich Albion,3,True,2020-10-26,1,1,6,78,0,0,1,0,0,0,0,0,0,0,0,11,9.2,4.7,14.0,2.8,60,1052,175554,25479,24427,6,West Bromwich Albion,3,Brighton,2,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,2,0.07392191886901855,80,AMC,Brighton,West Bromwich Albion,1,1,2020-10-26,14487,2020,423966,0.0,0,0,0,0.07392191886901855,0.480583667755127,0.4066617488861084
Neal Maupay,FWD,Brighton,68,51,West Bromwich Albion,2,True,2020-10-26,1,1,6,90,0,0,0,1,0,0,0,0,0,0,0,-1,6.8,2.8,23.0,3.3,66,71716,525930,127443,55727,6,West Bromwich Albion,3,Brighton,2,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,1,0.4066617488861084,90,FW,Brighton,West Bromwich Albion,1,1,2020-10-26,14487,2020,423968,0.0,0,0,0,0.4066617488861084,0.4066617488861084,0.0
Pascal Groß,MID,Brighton,57,51,West Bromwich Albion,1,True,2020-10-26,1,1,6,29,0,0,0,1,0,0,0,0,0,0,0,7,8.2,15.3,0.0,2.4,58,-446,6782,143,589,6,West Bromwich Albion,3,Brighton,2,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,28,Sub,Brighton,West Bromwich Albion,1,1,2020-10-26,14487,2020,423971,0.01103824283927679,0,1,0,0.0,0.0,0.0
Steven Alzate,MID,Brighton,79,51,West Bromwich Albion,1,True,2020-10-26,1,1,6,11,0,0,0,1,0,0,0,0,0,0,0,3,2.0,0.3,0.0,0.2,45,-7334,79732,2151,9485,6,West Bromwich Albion,3,Brighton,2,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,10,Sub,Brighton,West Bromwich Albion,1,1,2020-10-26,14487,2020,423970,0.0,0,0,0,0.0,0.0,0.0
Tariq Lamptey,DEF,Brighton,77,51,West Bromwich Albion,1,True,2020-10-26,1,1,6,90,0,0,0,1,0,0,0,1,0,0,0,1,12.0,2.3,6.0,2.0,47,88416,833490,115150,26734,6,West Bromwich Albion,3,Brighton,2,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,90,DMR,Brighton,West Bromwich Albion,1,1,2020-10-26,14487,2020,423962,0.0,0,0,0,0.0,0.42600175738334656,0.42600175738334656
Yves Bissouma,MID,Brighton,76,51,West Bromwich Albion,2,True,2020-10-26,1,1,6,90,0,0,0,1,0,0,0,0,0,0,0,9,4.2,3.3,0.0,0.8,45,14690,275399,38217,23527,6,West Bromwich Albion,3,Brighton,2,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,90,MC,Brighton,West Bromwich Albion,1,1,2020-10-26,14487,2020,423964,0.0,0,0,0,0.0,0.42600175738334656,0.42600175738334656
Adam Lallana,MID,Brighton,54,67,Tottenham,2,False,2020-11-01,2,1,7,90,0,0,0,2,0,0,0,0,0,0,0,4,0.0,16.1,18.0,3.2,63,-2018,33221,813,2831,7,Brighton,4,Tottenham,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,90,AMC,Tottenham,Brighton,2,1,2020-11-01,14503,2020,425532,0.051602493971586234,0,1,0,0.0,0.051602493971586234,0.0
Adam Webster,DEF,Brighton,66,67,Tottenham,1,False,2020-11-01,2,1,7,90,0,0,0,2,0,0,0,0,0,0,0,12,15.8,2.8,21.0,4.0,45,-8627,139948,826,9453,7,Brighton,4,Tottenham,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,2,0.1465672105550766,90,DC,Tottenham,Brighton,2,1,2020-11-01,14503,2020,425526,0.0,0,0,0,0.1465672105550766,0.0,0.0
Alexis Mac Allister,MID,Brighton,80,67,Tottenham,1,False,2020-11-01,2,1,7,11,0,0,0,0,0,0,0,0,0,0,0,3,1.0,1.3,0.0,0.2,53,-234,3878,194,428,7,Brighton,4,Tottenham,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,7,Sub,Tottenham,Brighton,2,1,2020-11-01,14503,2020,425534,0.0,0,0,0,0.0,0.0,0.0
Ben White,DEF,Brighton,74,67,Tottenham,1,False,2020-11-01,2,1,7,90,0,0,0,2,0,0,0,0,0,0,0,12,15.6,1.3,0.0,1.7,45,-3975,97883,1837,5812,7,Brighton,4,Tottenham,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,90,MC,Tottenham,Brighton,2,1,2020-11-01,14503,2020,425531,0.0,0,0,0,0.0,0.14912894368171692,0.14912894368171692
Danny Welbeck,FWD,Brighton,588,67,Tottenham,1,False,2020-11-01,2,1,7,16,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.8,2.0,0.3,55,295,1352,578,283,7,Brighton,4,Tottenham,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,12,Sub,Tottenham,Brighton,2,1,2020-11-01,14503,2020,425536,0.0,0,0,0,0.0,0.0,0.0
Dan Burn,DEF,Brighton,61,67,Tottenham,0,False,2020-11-01,2,1,7,90,0,0,0,2,0,0,0,1,0,0,0,4,1.4,2.5,4.0,0.8,44,-1079,31601,650,1729,7,Brighton,4,Tottenham,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,1,0.028760742396116257,90,DC,Tottenham,Brighton,2,1,2020-11-01,14503,2020,425525,0.0,0,0,0,0.028760742396116257,0.08111705631017685,0.08111705631017685
Joël Veltman,DEF,Brighton,67,67,Tottenham,1,False,2020-11-01,2,1,7,90,0,0,0,2,0,0,0,0,0,0,0,12,11.6,1.1,0.0,1.3,43,484,15224,1608,1124,7,Brighton,4,Tottenham,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,90,DC,Tottenham,Brighton,2,1,2020-11-01,14503,2020,425524,0.0,0,0,0,0.0,0.0,0.0
Leandro Trossard,MID,Brighton,69,67,Tottenham,2,False,2020-11-01,2,1,7,73,0,0,0,2,0,0,0,0,0,0,0,8,3.0,15.7,26.0,4.5,60,-28176,147073,4842,33018,7,Brighton,4,Tottenham,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,1,0.051602493971586234,78,FW,Tottenham,Brighton,2,1,2020-11-01,14503,2020,425533,0.028760742396116257,0,1,0,0.051602493971586234,0.051602493971586234,0.0
Pascal Groß,MID,Brighton,57,67,Tottenham,6,False,2020-11-01,2,1,7,90,0,1,0,2,0,0,0,0,0,0,1,22,29.8,41.1,0.0,7.1,58,-389,6521,88,477,7,Brighton,4,Tottenham,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,90,MC,Tottenham,Brighton,2,1,2020-11-01,14503,2020,425529,0.22768427431583405,1,3,0,0.0,0.08111705631017685,0.0
Robert Sánchez,GK,Brighton,597,67,Tottenham,1,False,2020-11-01,2,1,7,90,0,0,0,2,0,0,0,0,0,2,0,12,19.0,0.0,0.0,1.9,45,0,0,0,0,7,Brighton,4,Tottenham,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,90,GK,Tottenham,Brighton,2,1,2020-11-01,14503,2020,425523,0.0,0,0,0,0.0,0.0,0.0
Tariq Lamptey,DEF,Brighton,77,67,Tottenham,9,False,2020-11-01,2,1,7,78,1,0,0,2,0,0,0,0,0,0,2,24,38.2,2.6,19.0,6.0,47,-12305,817558,29803,42108,7,Brighton,4,Tottenham,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,1,1,0.08111705631017685,83,DMR,Tottenham,Brighton,2,1,2020-11-01,14503,2020,425527,0.0,0,0,1,0.08111705631017685,0.08111705631017685,0.0
Yves Bissouma,MID,Brighton,76,67,Tottenham,2,False,2020-11-01,2,1,7,90,0,0,0,2,0,0,0,0,0,0,0,5,7.4,2.7,8.0,1.8,45,-101,275283,16177,16278,7,Brighton,4,Tottenham,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,1,0.016409387812018394,90,MC,Tottenham,Brighton,2,1,2020-11-01,14503,2020,425530,0.0,0,0,0,0.016409387812018394,0.016409387812018394,0.0
Aaron Connolly,FWD,Brighton,78,70,Burnley,1,True,2020-11-06,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,54,-4140,39808,2117,6257,8,Burnley,3,Brighton,2,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,3,Sub,Brighton,Burnley,0,0,2020-11-06,14506,2020,425848,0.0,0,0,0,0.0,0.0,0.0
Adam Lallana,MID,Brighton,54,70,Burnley,3,True,2020-11-06,0,0,8,90,0,0,1,0,0,0,0,0,0,0,0,20,14.4,43.6,44.0,10.2,62,-1005,32712,1667,2672,8,Burnley,3,Brighton,2,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,3,0.1465262472629547,90,MC,Brighton,Burnley,0,0,2020-11-06,14506,2020,425844,0.4795824587345123,0,3,0,0.1465262472629547,0.7915001511573792,0.2193738967180252
Adam Webster,DEF,Brighton,66,70,Burnley,6,True,2020-11-06,0,0,8,90,0,0,1,0,0,0,0,0,0,0,0,20,2.8,1.4,4.0,0.8,44,-1722,140229,6272,7994,8,Burnley,3,Brighton,2,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,1,0.013115353882312776,90,DC,Brighton,Burnley,0,0,2020-11-06,14506,2020,425839,0.0,0,0,0,0.013115353882312776,0.15417122840881348,0.15417122840881348
Alireza Jahanbakhsh,MID,Brighton,71,70,Burnley,1,True,2020-11-06,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,5,2.0,1.3,0.0,0.3,54,-195,2559,21,216,8,Burnley,3,Brighton,2,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,6,Sub,Brighton,Burnley,0,0,2020-11-06,14506,2020,425847,0.0,0,0,0,0.0,0.0,0.0
Ben White,DEF,Brighton,74,70,Burnley,6,True,2020-11-06,0,0,8,90,0,0,1,0,0,0,0,0,0,0,0,27,11.8,3.2,0.0,1.5,45,-1178,98103,3952,5130,8,Burnley,3,Brighton,2,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,90,DC,Brighton,Burnley,0,0,2020-11-06,14506,2020,425840,0.0,0,0,0,0.0,0.546246349811554,0.546246349811554
Danny Welbeck,FWD,Brighton,588,70,Burnley,2,True,2020-11-06,0,0,8,85,0,0,1,0,0,0,0,0,0,0,0,7,7.4,32.3,67.0,10.7,55,576,2176,979,403,8,Burnley,3,Brighton,2,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,4,0.4399665892124176,87,FW,Brighton,Burnley,0,0,2020-11-06,14506,2020,425846,0.4941668808460236,0,3,0,0.4399665892124176,0.9341334700584412,0.0
Dan Burn,DEF,Brighton,61,70,Burnley,6,True,2020-11-06,0,0,8,90,0,0,1,0,0,0,0,0,0,0,0,22,11.6,17.8,11.0,4.0,44,-869,31064,948,1817,8,Burnley,3,Brighton,2,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,1,0.014498742297291756,90,DL,Brighton,Burnley,0,0,2020-11-06,14506,2020,425841,0.07520990818738937,0,1,0,0.014498742297291756,0.12730573117733002,0.03759707883000374
Joël Veltman,DEF,Brighton,67,70,Burnley,9,True,2020-11-06,0,0,8,82,0,0,1,0,0,0,0,0,0,0,3,31,20.6,40.9,0.0,6.2,43,960,16626,2145,1185,8,Burnley,3,Brighton,2,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,84,DC,Brighton,Burnley,0,0,2020-11-06,14506,2020,425838,0.13665078580379486,0,3,0,0.0,0.6203954219818115,0.4837446510791778
Neal Maupay,FWD,Brighton,68,70,Burnley,2,True,2020-11-06,0,0,8,90,0,0,1,0,0,0,0,0,0,0,0,8,6.2,6.5,49.0,6.2,65,-47818,366776,28616,76434,8,Burnley,3,Brighton,2,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,2,0.17299261689186096,90,FW,Brighton,Burnley,0,0,2020-11-06,14506,2020,425845,0.0,0,0,0,0.17299261689186096,0.6272850632667542,0.4542924463748932
Pascal Groß,MID,Brighton,57,70,Burnley,3,True,2020-11-06,0,0,8,90,0,0,1,0,0,0,0,0,0,0,0,17,22.0,54.3,54.0,13.0,58,369,7174,821,452,8,Burnley,3,Brighton,2,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,4,0.20474611222743988,90,MC,Brighton,Burnley,0,0,2020-11-06,14506,2020,425842,0.1046145036816597,0,3,0,0.20474611222743988,0.7692425847053528,0.6252076625823975
Tariq Lamptey,DEF,Brighton,77,70,Burnley,6,True,2020-11-06,0,0,8,90,0,0,1,0,0,0,0,0,0,0,0,24,11.6,27.9,46.0,8.6,47,33385,859486,62032,28647,8,Burnley,3,Brighton,2,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,2,0.43343934416770935,90,DR,Brighton,Burnley,0,0,2020-11-06,14506,2020,425837,0.03775067627429962,0,1,0,0.43343934416770935,0.6253612637519836,0.15417122840881348
Yves Bissouma,MID,Brighton,76,70,Burnley,2,True,2020-11-06,0,0,8,90,0,0,1,0,0,0,0,1,0,0,0,7,14.2,3.8,9.0,2.7,45,-6519,269346,11749,18268,8,Burnley,3,Brighton,2,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,2,0.16689598560333252,90,MC,Brighton,Burnley,0,0,2020-11-06,14506,2020,425843,0.0,0,0,0,0.16689598560333252,0.619023859500885,0.5716899037361145
Adam Lallana,MID,Brighton,54,79,Aston Villa,4,False,2020-11-21,1,2,9,45,0,1,0,0,0,0,0,0,0,0,0,18,18.8,11.1,6.0,3.6,62,-1276,31681,1300,2576,9,Brighton,3,Aston Villa,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,1,0.1367541253566742,47,AMC,Aston Villa,Brighton,1,2,2020-11-21,14515,2020,427932,0.27189308404922485,1,1,0,0.1367541253566742,0.40864723920822144,0.0
Adam Webster,DEF,Brighton,66,79,Aston Villa,2,False,2020-11-21,1,2,9,90,0,0,0,1,0,0,0,0,0,0,0,13,20.4,0.3,2.0,2.3,44,-4281,135354,4367,8648,9,Brighton,3,Aston Villa,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,90,DC,Aston Villa,Brighton,1,2,2020-11-21,14515,2020,427926,0.0,0,0,0,0.0,0.5088862180709839,0.5088862180709839
Ben White,DEF,Brighton,74,79,Aston Villa,2,False,2020-11-21,1,2,9,90,0,0,0,1,0,0,0,0,0,0,0,8,13.8,0.4,0.0,1.4,45,-3198,94550,2380,5578,9,Brighton,3,Aston Villa,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,90,DC,Aston Villa,Brighton,1,2,2020-11-21,14515,2020,427927,0.0,0,0,0,0.0,0.5088862180709839,0.5088862180709839
Danny Welbeck,FWD,Brighton,588,79,Aston Villa,9,False,2020-11-21,1,2,9,90,1,0,0,1,0,0,0,0,0,0,3,35,46.2,14.9,31.0,9.2,55,1550,4233,2438,888,9,Brighton,3,Aston Villa,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,1,2,0.4292460381984711,90,FW,Aston Villa,Brighton,1,2,2020-11-21,14515,2020,427934,0.311505138874054,0,1,1,0.4292460381984711,0.8775053024291992,0.1367541253566742
Dan Burn,DEF,Brighton,61,79,Aston Villa,1,False,2020-11-21,1,2,9,10,0,0,0,0,0,0,0,0,0,0,0,4,5.0,0.0,0.0,0.5,44,-869,30284,742,1611,9,Brighton,3,Aston Villa,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,9,Sub,Aston Villa,Brighton,1,2,2020-11-21,14515,2020,427937,0.0,0,0,0,0.0,0.0,0.0
Jayson Molumby,MID,Brighton,550,79,Aston Villa,1,False,2020-11-21,1,2,9,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,45,74,1128,241,167,9,Brighton,3,Aston Villa,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,1,Sub,Aston Villa,Brighton,1,2,2020-11-21,14515,2020,427935,0.0,0,0,0,0.0,0.0,0.0
Joël Veltman,DEF,Brighton,67,79,Aston Villa,1,False,2020-11-21,1,2,9,45,0,0,0,1,0,0,0,0,0,0,0,10,22.2,0.3,0.0,2.3,43,10419,29407,13305,2886,9,Brighton,3,Aston Villa,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,43,Sub,Aston Villa,Brighton,1,2,2020-11-21,14515,2020,427936,0.0,0,0,0,0.0,0.5184759497642517,0.5184759497642517
Lewis Dunk,DEF,Brighton,62,79,Aston Villa,2,False,2020-11-21,1,2,9,90,0,0,0,1,0,0,0,0,0,0,0,17,21.0,0.0,0.0,2.1,48,-9194,203928,1941,11135,9,Brighton,3,Aston Villa,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,90,DC,Aston Villa,Brighton,1,2,2020-11-21,14515,2020,427925,0.0,0,0,0,0.0,0.5088862180709839,0.5088862180709839
Neal Maupay,FWD,Brighton,68,79,Aston Villa,2,False,2020-11-21,1,2,9,79,0,0,0,1,0,0,0,0,0,0,0,-3,0.0,3.5,29.0,3.0,64,-77037,287689,9179,86216,9,Brighton,3,Aston Villa,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,3,0.8932493925094604,81,FW,Aston Villa,Brighton,1,2,2020-11-21,14515,2020,427933,0.0,0,0,0,0.8932493925094604,1.3625235557556152,0.4692742228507996
Pascal Groß,MID,Brighton,57,79,Aston Villa,5,False,2020-11-21,1,2,9,90,0,1,0,1,0,0,0,0,0,0,0,24,29.2,35.7,4.0,6.9,58,-199,7068,496,695,9,Brighton,3,Aston Villa,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,90,MC,Aston Villa,Brighton,1,2,2020-11-21,14515,2020,427929,0.6423712372779846,1,3,0,0.0,0.7791253924369812,0.1367541253566742
Tariq Lamptey,DEF,Brighton,77,79,Aston Villa,-1,False,2020-11-21,1,2,9,90,0,0,0,1,0,0,0,0,1,0,0,-1,3.8,22.4,8.0,3.4,48,104933,977918,128238,23305,9,Brighton,3,Aston Villa,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,90,MR,Aston Villa,Brighton,1,2,2020-11-21,14515,2020,427928,0.1367541253566742,0,1,0,0.0,0.7201523780822754,0.7201523780822754
Yves Bissouma,MID,Brighton,76,79,Aston Villa,1,False,2020-11-21,1,2,9,90,0,0,0,1,0,0,0,1,0,0,0,11,17.2,2.3,0.0,2.0,45,-13132,255868,15556,28688,9,Brighton,3,Aston Villa,3,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,90,MC,Aston Villa,Brighton,1,2,2020-11-21,14515,2020,427930,0.0,0,0,0,0.0,0.19738110899925232,0.19738110899925232
Aaron Connolly,FWD,Brighton,78,90,Liverpool,2,True,2020-11-28,1,1,10,62,0,0,0,1,0,0,0,0,0,0,0,0,0.0,12.0,29.0,4.0,53,-2355,31760,591,2946,10,Liverpool,3,Brighton,4,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,2,0.3889797925949097,65,FW,Brighton,Liverpool,1,1,2020-11-28,14528,2020,429355,0.0228466521948576,0,1,0,0.3889797925949097,0.4118264615535736,0.0
Adam Lallana,MID,Brighton,54,90,Liverpool,1,True,2020-11-28,1,1,10,8,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,62,-2472,29242,269,2741,10,Liverpool,3,Brighton,4,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,8,Sub,Brighton,Liverpool,1,1,2020-11-28,14528,2020,429359,0.0,0,0,0,0.0,0.0,0.0
Adam Webster,DEF,Brighton,66,90,Liverpool,2,True,2020-11-28,1,1,10,90,0,0,0,1,0,0,0,0,0,0,0,11,8.8,0.8,6.0,1.6,44,-4479,131297,1922,6401,10,Liverpool,3,Brighton,4,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,1,0.07352055609226227,90,DC,Brighton,Liverpool,1,1,2020-11-28,14528,2020,429348,0.0,0,0,0,0.07352055609226227,0.07509865611791611,0.07509865611791611
Alireza Jahanbakhsh,MID,Brighton,71,90,Liverpool,1,True,2020-11-28,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,4,4.2,0.7,35.0,4.0,54,-29,2633,37,66,10,Liverpool,3,Brighton,4,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,1,0.07509865611791611,17,Sub,Brighton,Liverpool,1,1,2020-11-28,14528,2020,429358,0.0,0,0,0,0.07509865611791611,0.07509865611791611,0.0
Ben White,DEF,Brighton,74,90,Liverpool,1,True,2020-11-28,1,1,10,90,0,0,0,1,0,0,0,1,0,0,0,11,21.8,20.6,0.0,4.2,45,-2620,92411,1596,4216,10,Liverpool,3,Brighton,4,3,Brighton,BHA,3,1190,1150,1130,1100,1130,1130,0,0,0.0,90,DC,Brighton,Liverpool,1,1,2020-11-28,14528,2020,429349,0.12555421888828278,0,2,0,0.0,0.12555421888828278,0.0
