,player_name,GW,kickoff_time,total_points,goals_scored,goals_conceded,assists,clean_sheets,penalties_saved,penalties_missed,saves,own_goals,red_cards,yellow_cards,minutes,value,bonus,bps,transfers_in,influence,creativity,threat,ict_index,position_DEF,position_FWD,position_GK,position_MID,team_h_Arsenal,team_h_Manchester City,team_h_Newcastle 
1950,Matteo Darmian,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,101,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
1951,Nemanja Matic,4,2019-08-31,1,0,0,0,0,0,0,0,0,0,0,22,49,0,5,965,2.0,2.8,21.0,2.6,0,0,0,1,0,0,0
1952,Paul Pogba,4,2019-08-31,2,0,1,0,0,0,0,0,0,0,0,90,86,0,16,36507,15.6,47.5,2.0,6.5,0,0,0,1,0,0,0
1953,Rafael Camacho,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,48,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
1954,Rhian Brewster,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,2857,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
1955,Roberto Firmino,4,2019-08-31,12,1,0,1,1,0,0,0,0,0,0,84,95,3,43,79280,60.0,26.9,72.0,15.9,0,1,0,0,0,0,0
1956,Sadio Mané,4,2019-08-31,8,1,0,0,1,0,0,0,0,0,0,84,115,0,23,102201,40.2,16.6,37.0,9.4,0,0,0,1,0,0,0
1957,Simon Mignolet,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,38,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1958,Trent Alexander-Arnold,4,2019-08-31,11,0,0,1,1,0,0,0,0,0,0,90,70,2,40,138001,19.4,33.3,0.0,5.3,1,0,0,0,0,0,0
1959,Mohamed Salah,4,2019-08-31,6,0,0,1,1,0,0,0,0,0,0,90,125,0,15,291554,27.0,38.4,58.0,12.3,0,0,0,1,0,0,0
1960,Virgil van Dijk,4,2019-08-31,7,0,0,0,1,0,0,0,0,0,0,90,65,1,27,87396,20.8,1.0,2.0,2.4,1,0,0,0,0,0,0
1961,Victor Lindelöf,4,2019-08-31,2,0,1,0,0,0,0,0,0,0,0,90,55,0,17,2203,20.8,11.3,0.0,3.2,1,0,0,0,0,0,0
1962,Tahith Chong,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,21233,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
1963,Sergio Romero,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,122,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1964,Scott McTominay,4,2019-08-31,8,0,1,1,0,0,0,0,0,0,0,81,50,3,27,7920,48.0,32.2,1.0,8.1,0,0,0,1,0,0,0
1965,Romelu Lukaku,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,126,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
1966,Phil Jones,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,335,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
1967,Xherdan Shaqiri,4,2019-08-31,1,0,0,0,0,0,0,0,0,0,0,5,64,0,3,700,0.2,0.2,8.0,0.8,0,0,0,1,0,0,0
1968,Jonathan Kodjia,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,90,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
1969,Philip Heise,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,4812,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
1970,Keinan Davis,4,2019-08-31,1,0,1,0,0,0,0,0,0,0,0,31,45,0,7,1338,8.0,11.3,0.0,1.9,0,0,0,1,0,0,0
1971,Christian Atsu,4,2019-08-31,2,0,1,0,0,0,0,0,0,0,0,81,54,0,13,2265,14.8,48.2,19.0,8.2,0,0,0,1,0,0,1
1972,Ciaran Clark,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,281,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1
1973,DeAndre Yedlin,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,41,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1
1974,Emil Krafth,4,2019-08-31,2,0,1,0,0,0,0,0,0,0,0,77,45,0,12,1505,2.4,1.4,2.0,0.6,1,0,0,0,0,0,1
1975,Fabian Schär,4,2019-08-31,8,1,1,0,0,0,0,0,0,0,0,84,50,0,16,18171,42.8,1.5,23.0,6.7,1,0,0,0,0,0,1
1976,Federico Fernández,4,2019-08-31,1,0,0,0,0,0,0,0,0,0,0,5,45,0,3,299,5.2,0.0,0.0,0.5,1,0,0,0,0,0,1
1977,Florian Lejeune,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,13,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1
1978,Frederick Woodman,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2162,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1
1979,Isaac Hayden,4,2019-08-31,6,0,1,1,0,0,0,0,0,0,1,90,45,2,21,10855,26.6,14.2,27.0,6.8,0,0,0,1,0,0,1
1980,Jack Colback,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,1288,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
1981,Jacob Murphy,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,12,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
1982,Jamaal Lascelles,4,2019-08-31,2,0,1,0,0,0,0,0,0,0,0,90,45,0,15,9483,21.8,11.4,4.0,3.7,1,0,0,0,0,0,1
1983,Javier Manquillo,4,2019-08-31,1,0,0,0,0,0,0,0,0,0,0,12,45,0,7,314,4.2,0.3,2.0,0.7,1,0,0,0,0,0,1
1984,Ben Osborn,4,2019-08-31,1,0,0,0,0,0,0,0,0,0,0,6,49,0,4,37,6.2,10.3,2.0,1.9,0,0,0,1,0,0,0
1985,Billy Sharp,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,1740,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
1986,Callum Robinson,4,2019-08-31,11,1,2,1,0,0,0,0,0,0,0,90,53,1,23,506,34.0,4.0,40.0,7.8,0,0,0,1,0,0,0
1987,Chris Basham,4,2019-08-31,1,0,2,0,0,0,0,0,0,0,0,83,45,0,17,491,17.6,11.3,3.0,3.2,1,0,0,0,0,0,0
1988,David McGoldrick,4,2019-08-31,1,0,0,0,0,0,0,0,0,0,0,27,55,0,2,3109,0.0,2.7,0.0,0.2,0,1,0,0,0,0,0
1989,Dean Henderson,4,2019-08-31,2,0,2,0,0,0,0,3,0,0,0,90,45,0,14,19582,23.6,0.0,0.0,2.4,0,0,1,0,0,0,0
1990,Enda Stevens,4,2019-08-31,5,0,2,1,0,0,0,0,0,0,0,90,50,1,23,869,28.2,12.3,3.0,4.4,1,0,0,0,0,0,0
1991,George Baldock,4,2019-08-31,1,0,2,0,0,0,0,0,0,0,0,90,45,0,10,18207,6.2,5.9,0.0,1.2,1,0,0,0,0,0,0
1992,Jack O'Connell,4,2019-08-31,1,0,2,0,0,0,0,0,0,0,0,90,45,0,13,882,12.2,1.1,0.0,1.3,1,0,0,0,0,0,0
1993,Jake Eastwood,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,230,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1994,John Egan,4,2019-08-31,1,0,2,0,0,0,0,0,0,0,0,90,45,0,12,409,15.2,0.3,0.0,1.6,1,0,0,0,0,0,0
1995,John Fleck,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,31,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
1996,John Lundstram,4,2019-08-31,1,0,2,0,0,0,0,0,0,0,0,90,42,0,12,292024,7.8,2.4,4.0,1.4,1,0,0,0,0,0,0
1997,Kieron Freeman,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,229,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
1998,José Ignacio Peleteiro Romallo,4,2019-08-31,1,0,0,0,0,0,0,0,0,0,0,58,59,0,3,5911,5.0,11.3,4.0,2.0,0,0,0,1,0,0,0
1999,Allan Saint-Maximin,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,304,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
2000,Ainsley Maitland-Niles,4,2019-09-01,1,0,2,0,0,0,0,0,0,0,0,90,51,0,19,81984,29.4,41.7,12.0,8.3,1,0,0,0,1,0,0
2001,Alexandre Lacazette,4,2019-09-01,5,1,2,0,0,0,0,0,0,0,1,66,95,0,22,14586,40.6,12.1,69.0,12.2,0,1,0,0,1,0,0
2002,Jetro Willems,4,2019-08-31,2,0,1,0,0,0,0,0,0,0,0,90,45,0,17,146,10.6,3.3,10.0,2.4,1,0,0,0,0,0,1
2003,Sokratis Papastathopoulos,4,2019-09-01,0,0,2,0,0,0,0,0,0,0,1,90,50,0,9,9514,8.0,0.2,0.0,0.8,1,0,0,0,1,0,0
2004,Shkodran Mustafi,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,346,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
2005,Sead Kolasinac,4,2019-09-01,1,0,2,0,0,0,0,0,0,0,0,90,54,0,15,1086,17.0,34.1,13.0,6.4,1,0,0,0,1,0,0
2006,Rob Holding,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,146,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
2007,Reiss Nelson,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,614,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0
2008,Pierre-Emerick Aubameyang,4,2019-09-01,9,1,2,0,0,0,0,0,0,0,0,90,110,3,35,59121,47.8,26.6,53.0,12.7,0,1,0,0,1,0,0
2009,Nicolas Pépé,4,2019-09-01,5,0,2,1,0,0,0,0,0,0,0,90,94,0,22,33657,21.6,29.2,75.0,12.6,0,0,0,1,1,0,0
2010,Nacho Monreal,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,6831,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
2011,Mohamed Elneny,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,25036,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0
2012,Mesut Özil,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,370,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0
2013,Matteo Guendouzi,4,2019-09-01,7,0,2,1,0,0,0,0,0,0,0,90,45,2,27,47695,33.2,18.1,25.0,7.6,0,0,0,1,1,0,0
2014,Lucas Torreira,4,2019-09-01,2,0,2,0,0,0,0,0,0,0,0,62,49,0,21,16400,12.4,27.3,5.0,4.5,0,0,0,1,1,0,0
2015,Luke Freeman,4,2019-08-31,2,0,2,0,0,0,0,0,0,0,0,78,54,0,3,248,11.2,14.1,3.0,2.8,0,0,0,1,0,0,0
2016,Laurent Koscielny,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,39,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
2017,Kieran Tierney,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,330,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
2018,Joseph Willock,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,5408,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0
2019,Héctor Bellerín,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,136,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
2020,Henrikh Mkhitaryan,4,2019-09-01,1,0,0,0,0,0,0,0,0,0,0,23,69,0,0,1348,3.8,13.0,24.0,4.1,0,0,0,1,1,0,0
2021,Granit Xhaka,4,2019-09-01,1,0,2,0,0,0,0,0,0,0,1,90,54,0,2,2289,10.6,37.1,9.0,5.7,0,0,0,1,1,0,0
2022,Gabriel Teodoro Martinelli Silva,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,10601,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0
2023,Emiliano Martínez,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,358,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0
2024,Edward Nketiah,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,11470,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0
2025,David Luiz Moreira Marinho,4,2019-09-01,1,0,2,0,0,0,0,0,0,0,0,90,59,0,13,4935,15.2,1.0,2.0,1.8,1,0,0,0,1,0,0
2026,Daniel Ceballos Fernández,4,2019-09-01,1,0,0,0,0,0,0,0,0,0,0,27,57,0,6,195662,13.6,22.7,17.0,5.3,0,0,0,1,1,0,0
2027,Carl Jenkinson,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,24,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
2028,Calum Chambers,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1906,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
2029,Bernd Leno,4,2019-09-01,3,0,2,0,0,0,0,7,0,0,0,90,50,0,21,19796,29.6,0.0,0.0,3.0,0,0,1,0,1,0,0
2030,Konstantinos Mavropanos,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,43,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
2031,Joelinton Cássio Apolinário de Lira,4,2019-08-31,2,0,1,0,0,0,0,0,0,0,0,90,59,0,12,33119,6.8,14.1,38.0,5.9,0,1,0,0,0,0,1
2032,Lys Mousset,4,2019-08-31,1,0,0,0,0,0,0,0,0,0,0,11,49,0,5,1280,4.2,10.5,0.0,1.5,0,1,0,0,0,0,0
2033,Michael Verrips,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,38,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
2034,Christian Eriksen,4,2019-09-01,8,1,2,0,0,0,0,0,0,0,1,90,88,2,27,5930,56.2,28.7,54.0,13.9,0,0,0,1,1,0,0
2035,Danny Rose,4,2019-09-01,0,0,2,0,0,0,0,0,0,0,1,90,55,0,9,7283,16.8,0.3,8.0,2.5,1,0,0,0,1,0,0
2036,Davinson Sánchez,4,2019-09-01,0,0,2,0,0,0,0,0,0,0,1,90,55,0,8,2408,6.2,1.1,2.0,0.9,1,0,0,0,1,0,0
2037,Eric Dier,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,997,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0
2038,Erik Lamela,4,2019-09-01,3,0,1,1,0,0,0,0,0,0,1,59,60,0,10,49727,2.8,11.9,9.0,2.4,0,0,0,1,1,0,0
2039,Georges-Kévin Nkoudou,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,57,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0
2040,Giovani Lo Celso,4,2019-09-01,1,0,0,0,0,0,0,0,0,0,0,11,74,0,2,1011,6.4,0.5,0.0,0.7,0,0,0,1,1,0,0
2041,Harry Kane,4,2019-09-01,6,1,2,0,0,0,0,0,0,0,0,90,111,0,23,38741,40.8,11.8,38.0,9.1,0,1,0,0,1,0,0
2042,Harry Winks,4,2019-09-01,1,0,2,0,0,0,0,0,0,0,1,90,55,0,9,1109,27.2,22.1,0.0,4.9,0,0,0,1,1,0,0
2043,Heung-Min Son,4,2019-09-01,5,0,2,1,0,0,0,0,0,0,0,78,95,0,15,38056,17.6,24.7,38.0,8.0,0,0,0,1,1,0,0
2044,Hugo Lloris,4,2019-09-01,3,0,2,0,0,0,0,6,0,0,0,90,55,0,20,19252,40.8,0.0,0.0,4.1,0,0,1,0,1,0,0
2045,Jan Vertonghen,4,2019-09-01,1,0,2,0,0,0,0,0,0,0,0,90,53,0,12,3508,13.4,0.1,0.0,1.4,1,0,0,0,1,0,0
2046,Juan Foyth,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,39,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
2047,Kieran Trippier,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,87,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
2048,Kyle Walker-Peters,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,8888,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
2049,Lucas Rodrigues Moura da Silva,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,44577,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0
2050,Luke Amos,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,80,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0
2051,Moussa Sissoko,4,2019-09-01,2,0,2,0,0,0,0,0,0,0,0,90,50,0,7,18570,3.8,3.8,10.0,1.8,0,0,0,1,1,0,0
2052,Oliver Skipp,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1406,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0
2053,Paulo Gazzaniga,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,167,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0
2054,Ryan Sessegnon,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,70,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0
2055,Serge Aurier,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,1844,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
2056,Tanguy Ndombele,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,3329,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0
2057,Toby Alderweireld,4,2019-09-01,1,0,2,0,0,0,0,0,0,0,0,90,55,0,13,10926,18.4,0.1,2.0,2.1,1,0,0,0,1,0,0
2058,Troy Parrott,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,10977,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0
2059,Victor Wanyama,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,445,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0
2060,Vincent Janssen,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,339,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0
2061,Ben Davies,4,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,658,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
2062,Bamidele Alli,4,2019-09-01,1,0,1,0,0,0,0,0,0,0,0,30,84,0,3,696,2.2,0.9,0.0,0.3,0,0,0,1,1,0,0
2063,Aymeric Laporte,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,1,36,65,0,0,37221,2.4,0.5,0.0,0.3,1,0,0,0,0,1,0
2064,Benjamin Mendy,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,230,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0
2065,Muhamed Bešić,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,633,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2066,Oliver McBurnie,4,2019-08-31,1,0,2,0,0,0,0,0,0,0,1,62,59,0,6,1894,5.8,10.8,2.0,1.9,0,1,0,0,0,0,0
2067,Oliver Norwood,4,2019-08-31,2,0,2,0,0,0,0,0,0,0,0,90,50,0,13,1048,22.0,17.3,7.0,4.6,0,0,0,1,0,0,0
2068,Phil Jagielka,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,948,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
2069,Ravel Morrison,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,353,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2070,Richard Stearman,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,11214,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
2071,Simon Moore,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,57,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
2072,Sergio Agüero,4,2019-08-31,16,2,0,1,1,0,0,0,0,0,0,90,120,3,64,331914,87.4,23.1,58.0,16.9,0,1,0,0,0,1,0
2073,Rodrigo Hernandez,4,2019-08-31,3,0,0,0,1,0,0,0,0,0,0,90,55,0,20,6156,23.4,18.7,4.0,4.6,0,0,0,1,0,1,0
2074,Riyad Mahrez,4,2019-08-31,3,0,0,0,1,0,0,0,0,0,0,90,85,0,18,19764,25.2,66.3,44.0,13.6,0,0,0,1,0,1,0
2075,Raheem Sterling,4,2019-08-31,3,0,0,0,1,0,0,0,0,0,0,90,123,0,12,285573,5.0,14.5,10.0,3.0,0,0,0,1,0,1,0
2076,Phil Foden,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,685,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0
2077,Oleksandr Zinchenko,4,2019-08-31,6,0,0,0,1,0,0,0,0,0,0,90,55,0,21,137237,10.2,7.2,1.0,1.8,1,0,0,0,0,1,0
2078,Mark Duffy,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,17,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2079,Nicolás Otamendi,4,2019-08-31,6,0,0,0,1,0,0,0,0,0,0,90,54,0,25,13664,21.4,0.9,2.0,2.4,1,0,0,0,0,1,0
2080,Kyle Walker,4,2019-08-31,6,0,0,0,1,0,0,0,0,0,0,90,60,0,23,64077,5.2,3.8,2.0,1.1,1,0,0,0,0,1,0
2081,Kevin De Bruyne,4,2019-08-31,13,1,0,1,1,0,0,0,0,0,0,68,97,2,41,373295,59.8,26.7,27.0,11.4,0,0,0,1,0,1,0
2082,João Pedro Cavaco Cancelo,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,4989,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0
2083,José Ángel Esmorís Tasende,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,342,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0
2084,John Stones,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,400,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0
2085,Ilkay Gündogan,4,2019-08-31,1,0,0,0,0,0,0,0,0,0,0,21,54,0,-1,5282,4.6,2.3,3.0,1.0,0,0,0,1,0,1,0
2086,Gabriel Fernando de Jesus,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,2743,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0
2087,Fernando Luiz Rosa,4,2019-08-31,1,0,0,0,0,0,0,0,0,0,0,53,53,0,12,1746,16.8,0.8,0.0,1.8,0,0,0,1,0,1,0
2088,Ederson Santana de Moraes,4,2019-08-31,6,0,0,0,1,0,0,1,0,0,0,90,61,0,24,74003,12.2,0.0,0.0,1.2,0,0,1,0,0,1,0
2089,David Silva,4,2019-08-31,10,0,0,2,1,0,0,0,0,0,0,77,74,1,33,123356,37.6,42.4,15.0,9.5,0,0,0,1,0,1,0
2090,Danilo Luiz da Silva,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,37,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0
2091,Claudio Bravo,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,370,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0
2092,Bernardo Mota Veiga de Carvalho e Silva,4,2019-08-31,6,1,0,0,0,0,0,0,0,0,0,12,79,0,19,36681,34.0,1.1,19.0,5.4,0,0,0,1,0,1,0
2093,Leroy Sané,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,106,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0
2094,Jonjo Shelvey,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,6179,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
2095,Andy Carroll,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,205,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
2096,Karl Darlow,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,218,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1
2097,Ørjan Nyland,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,242,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
2098,Wesley Moraes,4,2019-08-31,2,0,1,0,0,0,0,0,0,0,0,84,60,0,8,79153,9.0,2.5,43.0,5.5,0,1,0,0,0,0,0
2099,Tyrone Mings,4,2019-08-31,2,0,1,0,0,0,0,0,0,0,0,90,45,0,15,137728,27.6,0.8,0.0,2.8,1,0,0,0,0,0,0
2100,Tom Heaton,4,2019-08-31,3,0,1,0,0,0,0,4,0,0,0,90,45,0,16,63932,24.0,0.0,0.0,2.4,0,0,1,0,0,0,0
2101,Neil Taylor,4,2019-08-31,1,0,1,0,0,0,0,0,0,0,1,90,45,0,9,4661,16.2,2.1,0.0,1.8,1,0,0,0,0,0,0
2102,Matt Targett,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,341,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
2103,Marvelous Nakamba,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,415,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2104,Mahmoud Ahmed Ibrahim Hassan,4,2019-08-31,-2,0,1,0,0,0,0,0,0,1,0,53,54,0,-8,7223,0.0,1.2,28.0,2.6,0,0,0,1,0,0,0
2105,Kortney Hause,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,94,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
2106,Yoshinori Muto,4,2019-08-31,1,0,0,0,0,0,0,0,0,0,0,8,54,0,2,1177,0.0,1.0,10.0,0.9,0,1,0,0,0,0,1
2107,Sung-yueng Ki,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,145,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
2108,Sean Longstaff,4,2019-08-31,2,0,1,0,0,0,0,0,0,0,0,90,50,0,18,5242,25.8,41.7,8.0,7.6,0,0,0,1,0,0,1
2109,Rolando Aarons,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,333,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
2110,Paul Dummett,4,2019-08-31,1,0,1,0,0,0,0,0,0,0,1,90,45,0,6,9796,24.6,1.8,9.0,3.5,1,0,0,0,0,0,1
2111,Miguel Almirón,4,2019-08-31,2,0,1,0,0,0,0,0,0,0,0,90,60,0,5,3213,13.4,14.0,24.0,5.1,0,0,0,1,0,0,1
2112,Lovre Kalinic,4,2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,80,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
2113,Martin Dubravka,4,2019-08-31,3,0,1,0,0,0,0,3,0,0,0,90,50,0,13,8846,14.0,0.0,0.0,1.4,0,0,1,0,0,0,1
